layer,head,src_idx,src_token,dst_idx,dst_token,weight
28,9,0,The,0,The,1.000000
28,9,0,The,1, cat,0.000000
28,9,0,The,2, sat,0.000000
28,9,0,The,3, on,0.000000
28,9,0,The,4, the,0.000000
28,9,1, cat,0,The,0.020157
28,9,1, cat,1, cat,0.979980
28,9,1, cat,2, sat,0.000000
28,9,1, cat,3, on,0.000000
28,9,1, cat,4, the,0.000000
28,9,2, sat,0,The,0.016083
28,9,2, sat,1, cat,0.939941
28,9,2, sat,2, sat,0.044220
28,9,2, sat,3, on,0.000000
28,9,2, sat,4, the,0.000000
28,9,3, on,0,The,0.017517
28,9,3, on,1, cat,0.914062
28,9,3, on,2, sat,0.046997
28,9,3, on,3, on,0.021378
28,9,3, on,4, the,0.000000
28,9,4, the,0,The,0.015793
28,9,4, the,1, cat,0.814453
28,9,4, the,2, sat,0.041962
28,9,4, the,3, on,0.019470
28,9,4, the,4, the,0.108093
28,10,0,The,0,The,1.000000
28,10,0,The,1, cat,0.000000
28,10,0,The,2, sat,0.000000
28,10,0,The,3, on,0.000000
28,10,0,The,4, the,0.000000
28,10,1, cat,0,The,0.016647
28,10,1, cat,1, cat,0.983398
28,10,1, cat,2, sat,0.000000
28,10,1, cat,3, on,0.000000
28,10,1, cat,4, the,0.000000
28,10,2, sat,0,The,0.017899
28,10,2, sat,1, cat,0.931152
28,10,2, sat,2, sat,0.051056
28,10,2, sat,3, on,0.000000
28,10,2, sat,4, the,0.000000
28,10,3, on,0,The,0.020752
28,10,3, on,1, cat,0.895996
28,10,3, on,2, sat,0.056610
28,10,3, on,3, on,0.026779
28,10,3, on,4, the,0.000000
28,10,4, the,0,The,0.014320
28,10,4, the,1, cat,0.761230
28,10,4, the,2, sat,0.041290
28,10,4, the,3, on,0.018326
28,10,4, the,4, the,0.164795
28,11,0,The,0,The,1.000000
28,11,0,The,1, cat,0.000000
28,11,0,The,2, sat,0.000000
28,11,0,The,3, on,0.000000
28,11,0,The,4, the,0.000000
28,11,1, cat,0,The,0.031342
28,11,1, cat,1, cat,0.968750
28,11,1, cat,2, sat,0.000000
28,11,1, cat,3, on,0.000000
28,11,1, cat,4, the,0.000000
28,11,2, sat,0,The,0.013672
28,11,2, sat,1, cat,0.949707
28,11,2, sat,2, sat,0.036682
28,11,2, sat,3, on,0.000000
28,11,2, sat,4, the,0.000000
28,11,3, on,0,The,0.012794
28,11,3, on,1, cat,0.933594
28,11,3, on,2, sat,0.035400
28,11,3, on,3, on,0.018250
28,11,3, on,4, the,0.000000
28,11,4, the,0,The,0.013840
28,11,4, the,1, cat,0.817871
28,11,4, the,2, sat,0.035339
28,11,4, the,3, on,0.018814
28,11,4, the,4, the,0.114380
28,12,0,The,0,The,1.000000
28,12,0,The,1, cat,0.000000
28,12,0,The,2, sat,0.000000
28,12,0,The,3, on,0.000000
28,12,0,The,4, the,0.000000
28,12,1, cat,0,The,0.050842
28,12,1, cat,1, cat,0.949219
28,12,1, cat,2, sat,0.000000
28,12,1, cat,3, on,0.000000
28,12,1, cat,4, the,0.000000
28,12,2, sat,0,The,0.043549
28,12,2, sat,1, cat,0.861816
28,12,2, sat,2, sat,0.094543
28,12,2, sat,3, on,0.000000
28,12,2, sat,4, the,0.000000
28,12,3, on,0,The,0.045471
28,12,3, on,1, cat,0.802246
28,12,3, on,2, sat,0.096985
28,12,3, on,3, on,0.055267
28,12,3, on,4, the,0.000000
28,12,4, the,0,The,0.034271
28,12,4, the,1, cat,0.621582
28,12,4, the,2, sat,0.071960
28,12,4, the,3, on,0.041626
28,12,4, the,4, the,0.230347
28,13,0,The,0,The,1.000000
28,13,0,The,1, cat,0.000000
28,13,0,The,2, sat,0.000000
28,13,0,The,3, on,0.000000
28,13,0,The,4, the,0.000000
28,13,1, cat,0,The,0.007690
28,13,1, cat,1, cat,0.992188
28,13,1, cat,2, sat,0.000000
28,13,1, cat,3, on,0.000000
28,13,1, cat,4, the,0.000000
28,13,2, sat,0,The,0.009872
28,13,2, sat,1, cat,0.959473
28,13,2, sat,2, sat,0.030655
28,13,2, sat,3, on,0.000000
28,13,2, sat,4, the,0.000000
28,13,3, on,0,The,0.012794
28,13,3, on,1, cat,0.935059
28,13,3, on,2, sat,0.037170
28,13,3, on,3, on,0.014893
28,13,3, on,4, the,0.000000
28,13,4, the,0,The,0.008568
28,13,4, the,1, cat,0.857910
28,13,4, the,2, sat,0.026779
28,13,4, the,3, on,0.010086
28,13,4, the,4, the,0.096497
28,14,0,The,0,The,1.000000
28,14,0,The,1, cat,0.000000
28,14,0,The,2, sat,0.000000
