layer,head,score,baseline_logp_p0,baseline_logp_p1,baseline_logp_p2,ablated_logp_p0,delta_p0,ablated_logp_p1,delta_p1,ablated_logp_p2,delta_p2
14,18,0.013288,-4.603048,-2.965894,-2.869765,-4.638074,0.035027,-2.967532,0.001638,-2.872966,0.003201
14,19,0.044472,-4.603048,-2.965894,-2.869765,-4.733653,0.130605,-2.971675,0.005780,-2.866797,-0.002968
15,0,-0.062221,-4.603048,-2.965894,-2.869765,-4.409652,-0.193396,-2.966240,0.000346,-2.876153,0.006388
15,1,0.088264,-4.603048,-2.965894,-2.869765,-4.856848,0.253800,-2.967423,0.001529,-2.879230,0.009465
15,2,0.015547,-4.603048,-2.965894,-2.869765,-4.634256,0.031209,-2.978598,0.012703,-2.872495,0.002730
15,3,0.016795,-4.603048,-2.965894,-2.869765,-4.653478,0.050430,-2.964373,-0.001522,-2.871241,0.001476
15,4,0.034336,-4.603048,-2.965894,-2.869765,-4.696442,0.093394,-2.971083,0.005188,-2.874190,0.004425
15,5,-0.017729,-4.603048,-2.965894,-2.869765,-4.565728,-0.037320,-2.947605,-0.018290,-2.872187,0.002422
15,6,0.022047,-4.603048,-2.965894,-2.869765,-4.649055,0.046008,-2.961935,-0.003959,-2.893858,0.024093
15,7,0.022122,-4.603048,-2.965894,-2.869765,-4.709554,0.106506,-2.944738,-0.021157,-2.850783,-0.018982
15,8,-0.016072,-4.603048,-2.965894,-2.869765,-4.565397,-0.037651,-2.957922,-0.007973,-2.867172,-0.002593
15,9,-0.034716,-4.603048,-2.965894,-2.869765,-4.521868,-0.081180,-2.961476,-0.004418,-2.851216,-0.018549
15,10,0.026519,-4.603048,-2.965894,-2.869765,-4.681557,0.078509,-2.969222,0.003328,-2.867486,-0.002279
15,11,0.080237,-4.603048,-2.965894,-2.869765,-4.823499,0.220451,-2.989997,0.024103,-2.865923,-0.003842
15,12,0.543619,-4.603048,-2.965894,-2.869765,-5.623429,1.020381,-3.546641,0.580746,-2.899495,0.029730
15,13,0.028195,-4.603048,-2.965894,-2.869765,-4.688079,0.085031,-2.970025,0.004131,-2.865188,-0.004577
15,14,0.094296,-4.603048,-2.965894,-2.869765,-4.811827,0.208779,-3.045517,0.079623,-2.864252,-0.005513
15,15,0.005182,-4.603048,-2.965894,-2.869765,-4.657297,0.054249,-2.940303,-0.025592,-2.856653,-0.013112
15,16,0.004902,-4.603048,-2.965894,-2.869765,-4.607797,0.004749,-2.964709,-0.001185,-2.880908,0.011143
15,17,0.057971,-4.603048,-2.965894,-2.869765,-4.722346,0.119298,-3.008366,0.042471,-2.881910,0.012145
15,18,0.005665,-4.603048,-2.965894,-2.869765,-4.610095,0.007047,-2.973949,0.008054,-2.871658,0.001893
15,19,0.016366,-4.603048,-2.965894,-2.869765,-4.688961,0.085913,-2.929616,-0.036279,-2.869228,-0.000537
16,0,0.071551,-4.603048,-2.965894,-2.869765,-4.758491,0.155443,-3.012922,0.047028,-2.881948,0.012183
16,1,0.043122,-4.603048,-2.965894,-2.869765,-4.708313,0.105265,-2.982278,0.016384,-2.877483,0.007718
16,2,-0.030823,-4.603048,-2.965894,-2.869765,-4.582453,-0.020595,-2.896453,-0.069441,-2.867333,-0.002432
16,3,0.016774,-4.603048,-2.965894,-2.869765,-4.643424,0.040376,-2.964775,-0.001120,-2.880831,0.011065
16,4,0.005794,-4.603048,-2.965894,-2.869765,-4.618762,0.015714,-2.965863,-0.000032,-2.871464,0.001698
16,5,0.041276,-4.603048,-2.965894,-2.869765,-4.699905,0.096858,-2.989396,0.023502,-2.873235,0.003469
16,6,-0.044044,-4.603048,-2.965894,-2.869765,-4.483054,-0.119994,-2.958441,-0.007453,-2.865081,-0.004684
16,7,0.037592,-4.603048,-2.965894,-2.869765,-4.700617,0.097569,-2.977861,0.011966,-2.873005,0.003240
16,8,0.029753,-4.603048,-2.965894,-2.869765,-4.727864,0.124816,-2.932700,-0.033195,-2.867402,-0.002363
16,9,0.174585,-4.603048,-2.965894,-2.869765,-4.912692,0.309644,-3.138274,0.172379,-2.911498,0.041733
16,10,-0.065637,-4.603048,-2.965894,-2.869765,-4.405101,-0.197947,-2.963883,-0.002011,-2.872812,0.003047
16,11,0.057752,-4.603048,-2.965894,-2.869765,-4.730617,0.127569,-2.999586,0.033691,-2.881762,0.011997
16,12,0.154824,-4.603048,-2.965894,-2.869765,-4.718800,0.115752,-3.243237,0.277342,-2.941143,0.071378
16,13,0.005653,-4.603048,-2.965894,-2.869765,-4.603235,0.000187,-2.977209,0.011314,-2.875223,0.005458
16,14,0.024438,-4.603048,-2.965894,-2.869765,-4.658702,0.055655,-2.980804,0.014909,-2.872514,0.002749
16,15,0.023387,-4.603048,-2.965894,-2.869765,-4.646461,0.043414,-2.959038,-0.006856,-2.903369,0.033604
16,16,0.049604,-4.603048,-2.965894,-2.869765,-4.767768,0.164720,-2.939695,-0.026200,-2.880058,0.010293
16,17,0.788069,-4.603048,-2.965894,-2.869765,-5.900792,1.297744,-4.109586,1.143692,-2.792537,-0.077228
16,18,0.017222,-4.603048,-2.965894,-2.869765,-4.702209,0.099161,-2.918240,-0.047654,-2.869923,0.000158
16,19,-0.001535,-4.603048,-2.965894,-2.869765,-4.583957,-0.019091,-2.982573,0.016678,-2.867574,-0.002191
17,0,-0.004136,-4.603048,-2.965894,-2.869765,-4.546395,-0.056653,-3.001500,0.035605,-2.878404,0.008639
17,1,0.009281,-4.603048,-2.965894,-2.869765,-4.608493,0.005445,-2.987832,0.021938,-2.870224,0.000459
17,2,0.036590,-4.603048,-2.965894,-2.869765,-4.733238,0.130190,-2.934135,-0.031759,-2.881104,0.011339
17,3,0.084932,-4.603048,-2.965894,-2.869765,-4.797994,0.194946,-2.990731,0.024837,-2.904778,0.035013
17,4,0.039781,-4.603048,-2.965894,-2.869765,-4.704980,0.101932,-2.982542,0.016648,-2.870529,0.000764
17,5,0.060298,-4.603048,-2.965894,-2.869765,-4.672403,0.069355,-3.063010,0.097115,-2.884189,0.014424
17,6,0.146662,-4.603048,-2.965894,-2.869765,-4.925551,0.322504,-3.093691,0.127796,-2.859450,-0.010315
17,7,0.017581,-4.603048,-2.965894,-2.869765,-4.643336,0.040288,-2.966391,0.000497,-2.881724,0.011959
17,8,0.037342,-4.603048,-2.965894,-2.869765,-4.717474,0.114426,-2.962394,-0.003500,-2.870866,0.001101
17,9,0.103949,-4.603048,-2.965894,-2.869765,-4.919866,0.316818,-2.982206,0.016312,-2.848481,-0.021284
17,10,-0.012947,-4.603048,-2.965894,-2.869765,-4.545353,-0.057695,-2.961880,-0.004014,-2.892634,0.022869
17,11,0.001060,-4.603048,-2.965894,-2.869765,-4.617102,0.014054,-2.949757,-0.016138,-2.875028,0.005263
17,12,-0.003407,-4.603048,-2.965894,-2.869765,-4.547657,-0.055391,-3.006140,0.040246,-2.874688,0.004923
17,13,-0.017248,-4.603048,-2.965894,-2.869765,-4.563589,-0.039459,-2.951252,-0.014642,-2.872121,0.002356
17,14,-0.138420,-4.603048,-2.965894,-2.869765,-4.207366,-0.395682,-2.936686,-0.029208,-2.879396,0.009631
17,15,-0.009321,-4.603048,-2.965894,-2.869765,-4.550942,-0.052106,-2.988625,0.022731,-2.871179,0.001414
17,16,-0.017812,-4.603048,-2.965894,-2.869765,-4.581974,-0.021074,-2.937431,-0.028463,-2.865866,-0.003899
17,17,0.000212,-4.603048,-2.965894,-2.869765,-4.601215,-0.001832,-2.951547,-0.014347,-2.886580,0.016815
17,18,-0.086684,-4.603048,-2.965894,-2.869765,-4.391709,-0.211339,-2.926131,-0.039764,-2.860816,-0.008949
17,19,-0.054355,-4.603048,-2.965894,-2.869765,-4.474456,-0.128592,-2.927656,-0.038238,-2.873530,0.003765
18,0,-0.003814,-4.603048,-2.965894,-2.869765,-4.590224,-0.012824,-2.966544,0.000649,-2.870497,0.000732
18,1,0.010965,-4.603048,-2.965894,-2.869765,-4.646720,0.043672,-2.966576,0.000682,-2.858305,-0.011460
18,2,0.019076,-4.603048,-2.965894,-2.869765,-4.626351,0.023304,-3.002042,0.036148,-2.867542,-0.002223
18,3,0.004209,-4.603048,-2.965894,-2.869765,-4.620949,0.017901,-2.955403,-0.010492,-2.874984,0.005219
18,4,0.138406,-4.603048,-2.965894,-2.869765,-4.984983,0.381935,-3.003205,0.037311,-2.865738,-0.004027
18,5,0.210450,-4.603048,-2.965894,-2.869765,-5.056493,0.453445,-3.156530,0.190635,-2.857035,-0.012730
18,6,-0.146856,-4.603048,-2.965894,-2.869765,-4.183458,-0.419590,-2.952318,-0.013576,-2.862363,-0.007402
18,7,0.155306,-4.603048,-2.965894,-2.869765,-5.016756,0.413708,-3.021781,0.055887,-2.866088,-0.003677
18,8,0.078127,-4.603048,-2.965894,-2.869765,-4.818547,0.215499,-2.955045,-0.010849,-2.899497,0.029732
18,9,0.023790,-4.603048,-2.965894,-2.869765,-4.691839,0.088791,-2.929057,-0.036837,-2.889180,0.019415
18,10,0.042455,-4.603048,-2.965894,-2.869765,-4.695488,0.092440,-2.981842,0.015948,-2.888741,0.018976
18,11,0.015766,-4.603048,-2.965894,-2.869765,-4.665414,0.062366,-2.953636,-0.012259,-2.866954,-0.002811
18,12,0.001782,-4.603048,-2.965894,-2.869765,-4.590900,-0.012147,-2.974880,0.008986,-2.878273,0.008507
18,13,-0.014309,-4.603048,-2.965894,-2.869765,-4.651849,0.048801,-2.875066,-0.090829,-2.868866,-0.000899
18,14,0.010354,-4.603048,-2.965894,-2.869765,-4.638304,0.035256,-2.951397,-0.014498,-2.880069,0.010304
18,15,0.034292,-4.603048,-2.965894,-2.869765,-4.667042,0.063994,-2.998677,0.032783,-2.875864,0.006099
18,16,-0.039200,-4.603048,-2.965894,-2.869765,-3.966329,-0.636719,-3.395772,0.429878,-2.959004,0.089239
18,17,0.074825,-4.603048,-2.965894,-2.869765,-4.799841,0.196793,-2.985931,0.020036,-2.877410,0.007645
18,18,0.033295,-4.603048,-2.965894,-2.869765,-4.689538,0.086490,-2.972783,0.006889,-2.876273,0.006508
18,19,0.008538,-4.603048,-2.965894,-2.869765,-4.599998,-0.003049,-2.975483,0.009589,-2.888841,0.019076
19,0,-0.001087,-4.603048,-2.965894,-2.869765,-4.591524,-0.011524,-2.965578,-0.000317,-2.878345,0.008579
19,1,-0.018458,-4.603048,-2.965894,-2.869765,-4.523633,-0.079414,-2.986745,0.020850,-2.872956,0.003191
19,2,0.039008,-4.603048,-2.965894,-2.869765,-4.692583,0.089535,-2.990652,0.024758,-2.872496,0.002731
19,3,0.017315,-4.603048,-2.965894,-2.869765,-4.650307,0.047259,-2.969490,0.003596,-2.870855,0.001090
19,4,0.000155,-4.603048,-2.965894,-2.869765,-4.589304,-0.013744,-2.980243,0.014349,-2.869626,-0.000139
19,5,0.037339,-4.603048,-2.965894,-2.869765,-4.719943,0.116895,-2.961616,-0.004279,-2.869167,-0.000598
19,6,0.005227,-4.603048,-2.965894,-2.869765,-4.598736,-0.004312,-2.979558,0.013663,-2.876094,0.006329
19,7,0.014985,-4.603048,-2.965894,-2.869765,-4.640048,0.037000,-2.975087,0.009193,-2.868527,-0.001238
19,8,0.158680,-4.603048,-2.965894,-2.869765,-4.867001,0.263953,-3.138327,0.172432,-2.909420,0.039655
19,9,-0.035425,-4.603048,-2.965894,-2.869765,-4.515533,-0.087514,-2.961303,-0.004591,-2.855595,-0.014170
19,10,0.110337,-4.603048,-2.965894,-2.869765,-4.963781,0.360734,-2.917273,-0.048621,-2.888665,0.018900
19,11,0.009996,-4.603048,-2.965894,-2.869765,-4.657067,0.054019,-2.978358,0.012464,-2.833272,-0.036494
19,12,0.007484,-4.603048,-2.965894,-2.869765,-4.619814,0.016766,-2.973664,0.007769,-2.867681,-0.002084
19,13,0.197061,-4.603048,-2.965894,-2.869765,-5.146325,0.543277,-3.004605,0.038711,-2.878961,0.009196
19,14,0.006887,-4.603048,-2.965894,-2.869765,-4.608821,0.005774,-2.975251,0.009356,-2.875296,0.005531
19,15,0.032003,-4.603048,-2.965894,-2.869765,-4.674280,0.071232,-2.985650,0.019755,-2.874787,0.005022
19,16,0.015567,-4.603048,-2.965894,-2.869765,-4.652700,0.049653,-2.981764,0.015870,-2.850945,-0.018820
19,17,0.018289,-4.603048,-2.965894,-2.869765,-4.635207,0.032159,-2.968559,0.002664,-2.889808,0.020043
19,18,-0.001248,-4.603048,-2.965894,-2.869765,-4.600904,-0.002144,-2.961087,-0.004807,-2.872972,0.003207
19,19,-0.012622,-4.603048,-2.965894,-2.869765,-4.557082,-0.045966,-2.985396,0.019502,-2.858362,-0.011403
20,0,-0.049508,-4.603048,-2.965894,-2.869765,-4.491269,-0.111779,-2.937003,-0.028891,-2.861911,-0.007854
20,1,-0.005167,-4.603048,-2.965894,-2.869765,-4.599262,-0.003786,-2.954579,-0.011315,-2.869366,-0.000399
20,2,0.004080,-4.603048,-2.965894,-2.869765,-4.610075,0.007027,-2.967395,0.001501,-2.873478,0.003713
20,3,0.009879,-4.603048,-2.965894,-2.869765,-4.638328,0.035280,-2.959716,-0.006178,-2.870301,0.000535
20,4,0.020590,-4.603048,-2.965894,-2.869765,-4.653081,0.050033,-2.973903,0.008009,-2.873492,0.003727
20,5,-0.015518,-4.603048,-2.965894,-2.869765,-4.534098,-0.068950,-2.975361,0.009467,-2.882695,0.012930
20,6,-0.006176,-4.603048,-2.965894,-2.869765,-4.589778,-0.013270,-2.960895,-0.004999,-2.869506,-0.000259
20,7,0.048101,-4.603048,-2.965894,-2.869765,-4.669225,0.066177,-3.029916,0.064022,-2.883868,0.014103
20,8,0.155899,-4.603048,-2.965894,-2.869765,-5.027469,0.424421,-3.004017,0.038122,-2.874919,0.005154
20,9,-0.031395,-4.603048,-2.965894,-2.869765,-4.505388,-0.097660,-2.971178,0.005284,-2.867955,-0.001810
20,10,-0.016092,-4.603048,-2.965894,-2.869765,-4.579288,-0.023760,-2.931829,-0.034065,-2.879316,0.009551
20,11,-0.020507,-4.603048,-2.965894,-2.869765,-4.559891,-0.043157,-2.951045,-0.014849,-2.866250,-0.003515
20,12,0.116350,-4.603048,-2.965894,-2.869765,-4.761515,0.158467,-3.159533,0.193638,-2.866710,-0.003055
20,13,0.048260,-4.603048,-2.965894,-2.869765,-4.737004,0.133956,-2.975306,0.009411,-2.871177,0.001412
20,14,0.213811,-4.603048,-2.965894,-2.869765,-4.906793,0.303745,-3.301387,0.335493,-2.871960,0.002195
20,15,-0.008799,-4.603048,-2.965894,-2.869765,-4.555061,-0.047987,-2.980593,0.014699,-2.876657,0.006892
20,16,0.003332,-4.603048,-2.965894,-2.869765,-4.596964,-0.006084,-2.986170,0.020276,-2.865570,-0.004195
20,17,0.012731,-4.603048,-2.965894,-2.869765,-4.634610,0.031562,-2.969410,0.003515,-2.872882,0.003117
20,18,0.025904,-4.603048,-2.965894,-2.869765,-4.652602,0.049554,-2.987988,0.022094,-2.875829,0.006064
20,19,0.114104,-4.603048,-2.965894,-2.869765,-4.850918,0.247870,-3.052391,0.086496,-2.877712,0.007947
21,0,0.009449,-4.603048,-2.965894,-2.869765,-4.638700,0.035653,-2.958967,-0.006927,-2.869387,-0.000378
21,1,-0.027289,-4.603048,-2.965894,-2.869765,-4.500499,-0.102549,-2.962182,-0.003712,-2.894161,0.024395
21,2,-0.001541,-4.603048,-2.965894,-2.869765,-4.593707,-0.009341,-2.967908,0.002014,-2.872468,0.002703
21,3,0.006715,-4.603048,-2.965894,-2.869765,-4.616921,0.013873,-2.971292,0.005397,-2.870641,0.000875
21,4,0.070599,-4.603048,-2.965894,-2.869765,-4.715840,0.112792,-3.066928,0.101034,-2.867735,-0.002030
21,5,-0.008365,-4.603048,-2.965894,-2.869765,-4.569880,-0.033167,-2.980196,0.014302,-2.863537,-0.006228
21,6,0.067655,-4.603048,-2.965894,-2.869765,-4.811847,0.208799,-2.957025,-0.008869,-2.872801,0.003036
21,7,0.012561,-4.603048,-2.965894,-2.869765,-4.633270,0.030222,-2.972984,0.007089,-2.870137,0.000372
21,8,-0.001224,-4.603048,-2.965894,-2.869765,-4.584580,-0.018467,-2.982817,0.016923,-2.867638,-0.002127
21,9,0.053747,-4.603048,-2.965894,-2.869765,-4.746547,0.143499,-2.978572,0.012677,-2.874830,0.005065
21,10,-0.004829,-4.603048,-2.965894,-2.869765,-4.595125,-0.007923,-2.963572,-0.002322,-2.865524,-0.004241
21,11,-0.005132,-4.603048,-2.965894,-2.869765,-4.594912,-0.008136,-2.968146,0.002252,-2.860254,-0.009511
21,12,-0.014102,-4.603048,-2.965894,-2.869765,-4.549149,-0.053899,-2.974208,0.008314,-2.873045,0.003280
21,13,0.110967,-4.603048,-2.965894,-2.869765,-4.890173,0.287125,-3.006095,0.040200,-2.875340,0.005575
21,14,0.058635,-4.603048,-2.965894,-2.869765,-4.741220,0.138172,-3.008981,0.043087,-2.864412,-0.005353
21,15,0.086872,-4.603048,-2.965894,-2.869765,-4.766078,0.163030,-3.019197,0.053303,-2.914047,0.044282
21,16,0.018944,-4.603048,-2.965894,-2.869765,-4.635189,0.032141,-2.989223,0.023328,-2.871128,0.001363
21,17,-0.041454,-4.603048,-2.965894,-2.869765,-4.508345,-0.094703,-2.914209,-0.051686,-2.891791,0.022026
21,18,0.017327,-4.603048,-2.965894,-2.869765,-4.643747,0.040699,-2.968318,0.002423,-2.878625,0.008860
21,19,0.378403,-4.603048,-2.965894,-2.869765,-5.254482,0.651434,-3.388532,0.422637,-2.930902,0.061136
22,0,0.042776,-4.603048,-2.965894,-2.869765,-4.696887,0.093839,-2.992501,0.026606,-2.877647,0.007882
22,1,-0.012952,-4.603048,-2.965894,-2.869765,-4.579507,-0.023541,-2.947257,-0.018638,-2.873089,0.003324
22,2,0.012136,-4.603048,-2.965894,-2.869765,-4.630202,0.027154,-2.971480,0.005585,-2.873433,0.003668
22,3,0.036703,-4.603048,-2.965894,-2.869765,-4.728114,0.125066,-2.958090,-0.007805,-2.862611,-0.007154
22,4,-0.037169,-4.603048,-2.965894,-2.869765,-4.493934,-0.109114,-2.962455,-0.003440,-2.870813,0.001048
22,5,-0.035044,-4.603048,-2.965894,-2.869765,-4.486190,-0.116858,-2.977281,0.011386,-2.870105,0.000340
22,6,-0.011641,-4.603048,-2.965894,-2.869765,-4.571733,-0.031314,-2.958175,-0.007719,-2.873875,0.004110
22,7,0.105307,-4.603048,-2.965894,-2.869765,-4.818223,0.215175,-3.062165,0.096270,-2.874241,0.004476
22,8,0.017182,-4.603048,-2.965894,-2.869765,-4.609971,0.006923,-3.006414,0.040519,-2.873870,0.004105
22,9,-0.010073,-4.603048,-2.965894,-2.869765,-4.563993,-0.039055,-2.958810,-0.007084,-2.885685,0.015920
22,10,0.084237,-4.603048,-2.965894,-2.869765,-4.824556,0.221508,-3.000305,0.034410,-2.866557,-0.003208
22,11,0.021216,-4.603048,-2.965894,-2.869765,-4.687223,0.084175,-2.941507,-0.024387,-2.873624,0.003859
22,12,0.010858,-4.603048,-2.965894,-2.869765,-4.676410,0.073362,-2.955649,-0.010245,-2.839222,-0.030543
22,13,0.016923,-4.603048,-2.965894,-2.869765,-4.645410,0.042362,-2.985347,0.019452,-2.858721,-0.011044
22,14,-0.002389,-4.603048,-2.965894,-2.869765,-4.603227,0.000179,-2.960745,-0.005149,-2.867569,-0.002196
22,15,0.027037,-4.603048,-2.965894,-2.869765,-4.661976,0.058928,-2.983224,0.017329,-2.874618,0.004853
22,16,0.018362,-4.603048,-2.965894,-2.869765,-4.678201,0.075153,-2.940563,-0.025332,-2.875031,0.005266
22,17,-0.040165,-4.603048,-2.965894,-2.869765,-4.493929,-0.109119,-2.952704,-0.013190,-2.871580,0.001815
22,18,0.081479,-4.603048,-2.965894,-2.869765,-4.626107,0.023059,-3.181724,0.215829,-2.875314,0.005548
22,19,0.045024,-4.603048,-2.965894,-2.869765,-4.605824,0.002776,-3.107827,0.141932,-2.860130,-0.009635
23,0,-0.021154,-4.603048,-2.965894,-2.869765,-4.541124,-0.061924,-2.956807,-0.009087,-2.877315,0.007550
23,1,-0.019282,-4.603048,-2.965894,-2.869765,-4.589177,-0.013871,-2.922703,-0.043192,-2.868982,-0.000783
23,2,-0.018747,-4.603048,-2.965894,-2.869765,-4.511168,-0.091879,-3.009494,0.043600,-2.861803,-0.007962
23,3,-0.013706,-4.603048,-2.965894,-2.869765,-4.579064,-0.023984,-2.950176,-0.015719,-2.868350,-0.001415
23,4,-0.037554,-4.603048,-2.965894,-2.869765,-4.554283,-0.048765,-2.915184,-0.050710,-2.856579,-0.013186
23,5,0.007882,-4.603048,-2.965894,-2.869765,-4.635042,0.031994,-2.967620,0.001726,-2.859691,-0.010074
23,6,0.047138,-4.603048,-2.965894,-2.869765,-4.660036,0.056988,-3.001588,0.035693,-2.918497,0.048732
23,7,0.041013,-4.603048,-2.965894,-2.869765,-4.668242,0.065194,-2.983427,0.017533,-2.910076,0.040311
23,8,-0.002835,-4.603048,-2.965894,-2.869765,-4.588278,-0.014770,-2.964991,-0.000904,-2.876932,0.007167
23,9,-0.003589,-4.603048,-2.965894,-2.869765,-4.643293,0.040245,-2.917844,-0.048051,-2.866805,-0.002960
23,10,0.000508,-4.603048,-2.965894,-2.869765,-4.612342,0.009295,-2.957170,-0.008725,-2.870718,0.000953
23,11,0.075226,-4.603048,-2.965894,-2.869765,-4.779791,0.176744,-3.010074,0.044179,-2.874521,0.004756
23,12,0.006085,-4.603048,-2.965894,-2.869765,-4.633299,0.030252,-2.959713,-0.006182,-2.863951,-0.005814
23,13,0.021539,-4.603048,-2.965894,-2.869765,-4.650890,0.047842,-2.976917,0.011023,-2.875518,0.005753
23,14,-0.012155,-4.603048,-2.965894,-2.869765,-4.593103,-0.009944,-2.948154,-0.017740,-2.860984,-0.008781
23,15,-0.000411,-4.603048,-2.965894,-2.869765,-4.611744,0.008697,-2.957087,-0.008808,-2.868642,-0.001123
23,16,-0.010850,-4.603048,-2.965894,-2.869765,-4.574786,-0.028262,-2.956955,-0.008940,-2.874418,0.004653
23,17,0.029429,-4.603048,-2.965894,-2.869765,-4.642756,0.039708,-2.977364,0.011469,-2.906876,0.037111
23,18,-0.014913,-4.603048,-2.965894,-2.869765,-4.579312,-0.023736,-2.949282,-0.016613,-2.865374,-0.004391
23,19,-0.008604,-4.603048,-2.965894,-2.869765,-4.595041,-0.008007,-2.965377,-0.000517,-2.852477,-0.017288
24,0,0.014635,-4.603048,-2.965894,-2.869765,-4.598627,-0.004421,-2.965825,-0.000070,-2.918163,0.048398
24,1,0.008618,-4.603048,-2.965894,-2.869765,-4.603081,0.000033,-2.999508,0.033613,-2.861972,-0.007793
24,2,0.034779,-4.603048,-2.965894,-2.869765,-4.654064,0.051016,-3.003498,0.037603,-2.885483,0.015718
24,3,0.005826,-4.603048,-2.965894,-2.869765,-4.608882,0.005834,-2.973968,0.008073,-2.873335,0.003570
24,4,0.024511,-4.603048,-2.965894,-2.869765,-4.669816,0.066769,-2.974499,0.008605,-2.867926,-0.001839
24,5,-0.006615,-4.603048,-2.965894,-2.869765,-4.611555,0.008507,-2.937716,-0.028178,-2.869591,-0.000174
24,6,0.009406,-4.603048,-2.965894,-2.869765,-4.624728,0.021680,-2.975477,0.009583,-2.866721,-0.003044
24,7,-0.010872,-4.603048,-2.965894,-2.869765,-4.579079,-0.023969,-2.958390,-0.007504,-2.868623,-0.001142
24,8,-0.006373,-4.603048,-2.965894,-2.869765,-4.598302,-0.004746,-2.949340,-0.016555,-2.871947,0.002182
24,9,0.046977,-4.603048,-2.965894,-2.869765,-4.641643,0.038595,-2.991343,0.025449,-2.946652,0.076887
24,10,0.084185,-4.603048,-2.965894,-2.869765,-4.622452,0.019404,-3.208491,0.242596,-2.860319,-0.009446
24,11,-0.017663,-4.603048,-2.965894,-2.869765,-4.557885,-0.045163,-2.959875,-0.006019,-2.867959,-0.001806
24,12,0.019494,-4.603048,-2.965894,-2.869765,-4.676106,0.073059,-2.950979,-0.014916,-2.870104,0.000339
24,13,-0.002850,-4.603048,-2.965894,-2.869765,-4.569022,-0.034026,-2.960794,-0.005100,-2.900342,0.030576
24,14,-0.000304,-4.603048,-2.965894,-2.869765,-4.603407,0.000360,-2.965625,-0.000270,-2.868762,-0.001003
24,15,0.003841,-4.603048,-2.965894,-2.869765,-4.604620,0.001572,-2.972709,0.006814,-2.872903,0.003138
24,16,-0.002784,-4.603048,-2.965894,-2.869765,-4.605091,0.002043,-2.960204,-0.005691,-2.865061,-0.004704
24,17,-0.000027,-4.603048,-2.965894,-2.869765,-4.599441,-0.003607,-2.970995,0.005101,-2.868190,-0.001575
24,18,-0.013271,-4.603048,-2.965894,-2.869765,-4.574265,-0.028783,-2.960297,-0.005597,-2.864331,-0.005434
24,19,0.011457,-4.603048,-2.965894,-2.869765,-4.620333,0.017285,-2.988488,0.022593,-2.864257,-0.005508
25,0,-0.010216,-4.603048,-2.965894,-2.869765,-4.572414,-0.030633,-2.959298,-0.006597,-2.876347,0.006582
25,1,0.024557,-4.603048,-2.965894,-2.869765,-4.676803,0.073755,-2.964232,-0.001662,-2.871344,0.001579
25,2,0.014040,-4.603048,-2.965894,-2.869765,-4.627987,0.024940,-2.981500,0.015605,-2.871339,0.001574
25,3,-0.005338,-4.603048,-2.965894,-2.869765,-4.587849,-0.015199,-2.969067,0.003173,-2.865778,-0.003987
25,4,-0.007859,-4.603048,-2.965894,-2.869765,-4.582463,-0.020585,-2.962687,-0.003208,-2.869982,0.000217
25,5,-0.008417,-4.603048,-2.965894,-2.869765,-4.587355,-0.015693,-2.958991,-0.006904,-2.867112,-0.002653
25,6,0.053909,-4.603048,-2.965894,-2.869765,-4.725640,0.122592,-3.000457,0.034563,-2.874336,0.004571
25,7,0.007575,-4.603048,-2.965894,-2.869765,-4.630881,0.027833,-2.965167,-0.000727,-2.865384,-0.004381
25,8,0.028588,-4.603048,-2.965894,-2.869765,-4.683554,0.080506,-2.969372,0.003478,-2.871545,0.001780
25,9,-0.003669,-4.603048,-2.965894,-2.869765,-4.595902,-0.007145,-2.963300,-0.002595,-2.868498,-0.001267
25,10,-0.033461,-4.603048,-2.965894,-2.869765,-4.498657,-0.104391,-2.967794,0.001900,-2.871873,0.002108
25,11,0.028758,-4.603048,-2.965894,-2.869765,-4.633277,0.030229,-3.016816,0.050922,-2.874890,0.005125
25,12,0.029938,-4.603048,-2.965894,-2.869765,-4.589952,-0.013096,-2.981800,0.015905,-2.956770,0.087005
25,13,-0.001614,-4.603048,-2.965894,-2.869765,-4.597318,-0.005730,-2.968242,0.002348,-2.868305,-0.001460
25,14,-0.004077,-4.603048,-2.965894,-2.869765,-4.591176,-0.011872,-2.964359,-0.001536,-2.870943,0.001178
25,15,-0.003376,-4.603048,-2.965894,-2.869765,-4.600428,-0.002620,-2.957902,-0.007992,-2.870250,0.000485
25,16,0.017260,-4.603048,-2.965894,-2.869765,-4.654413,0.051365,-2.975171,0.009277,-2.860901,-0.008864
25,17,-0.005502,-4.603048,-2.965894,-2.869765,-4.591657,-0.011391,-2.955545,-0.010349,-2.875000,0.005235
25,18,-0.012152,-4.603048,-2.965894,-2.869765,-4.579676,-0.023372,-2.951033,-0.014862,-2.871542,0.001777
25,19,-0.042145,-4.603048,-2.965894,-2.869765,-4.486129,-0.116919,-2.958353,-0.007542,-2.867790,-0.001975
26,0,0.001129,-4.603048,-2.965894,-2.869765,-4.611076,0.008029,-2.962901,-0.002994,-2.868116,-0.001649
26,1,0.096334,-4.603048,-2.965894,-2.869765,-4.885348,0.282300,-2.977485,0.011590,-2.864876,-0.004889
26,2,0.007849,-4.603048,-2.965894,-2.869765,-4.602823,-0.000225,-2.987431,0.021537,-2.872001,0.002236
26,3,0.001144,-4.603048,-2.965894,-2.869765,-4.599261,-0.003787,-2.972383,0.006488,-2.870495,0.000730
