layer,head,score,pattern_score,ablation_baseline_nll,ablation_nll,ablation_delta_nll,pattern_pct,ablation_pct,combined_pct
11,4,0.087097,0.087097,3.725615,3.723136,-0.002479,0.161335,0.122392,0.122392
11,5,0.190308,0.190308,3.725615,3.698317,-0.027298,0.826147,0.004172,0.004172
11,6,0.170776,0.170776,3.725615,3.742995,0.017380,0.726008,0.969402,0.726008
11,7,0.211304,0.211304,3.725615,3.739985,0.014369,0.870654,0.962448,0.870654
11,8,0.230469,0.230469,3.725615,3.728591,0.002976,0.909597,0.858136,0.858136
11,9,0.272217,0.272217,3.725615,3.709408,-0.016207,0.951321,0.013908,0.013908
11,10,0.152954,0.152954,3.725615,3.731340,0.005725,0.617524,0.902643,0.617524
11,11,0.502441,0.502441,3.725615,3.714029,-0.011586,0.991655,0.031989,0.031989
11,12,0.203735,0.203735,3.725615,3.709798,-0.015817,0.855355,0.018081,0.018081
11,13,0.174316,0.174316,3.725615,3.728227,0.002612,0.749652,0.848401,0.749652
11,14,0.118225,0.118225,3.725615,3.714571,-0.011044,0.372740,0.033380,0.033380
11,15,0.363770,0.363770,3.725615,3.749766,0.024151,0.977747,0.973574,0.973574
11,16,0.182373,0.182373,3.725615,3.732074,0.006459,0.796940,0.910987,0.796940
11,17,0.136230,0.136230,3.725615,3.722510,-0.003105,0.496523,0.101530,0.101530
11,18,0.198364,0.198364,3.725615,3.721678,-0.003937,0.841446,0.084840,0.084840
11,19,0.247192,0.247192,3.725615,3.788424,0.062809,0.924896,0.998609,0.924896
12,0,0.088806,0.088806,3.725615,3.722835,-0.002780,0.168289,0.109875,0.109875
12,1,0.111572,0.111572,3.725615,3.721518,-0.004097,0.329624,0.082058,0.082058
12,2,0.099060,0.099060,3.725615,3.732192,0.006577,0.230876,0.912378,0.230876
12,3,0.133911,0.133911,3.725615,3.722060,-0.003555,0.484006,0.090403,0.090403
12,4,0.143433,0.143433,3.725615,3.720388,-0.005227,0.566064,0.070932,0.070932
12,5,0.102722,0.102722,3.725615,3.722766,-0.002849,0.260083,0.105702,0.105702
12,6,0.116150,0.116150,3.725615,3.758775,0.033159,0.354659,0.981919,0.354659
12,7,0.122253,0.122253,3.725615,3.809579,0.083964,0.404729,1.000000,0.404729
12,8,0.083618,0.083618,3.725615,3.731213,0.005598,0.141864,0.901252,0.141864
12,9,0.076233,0.076233,3.725615,3.717949,-0.007666,0.102921,0.051460,0.051460
12,10,0.108215,0.108215,3.725615,3.737682,0.012067,0.304590,0.952712,0.304590
12,11,0.123901,0.123901,3.725615,3.728059,0.002444,0.417246,0.841446,0.417246
12,12,0.126099,0.126099,3.725615,3.722541,-0.003074,0.426982,0.102921,0.102921
12,13,0.087463,0.087463,3.725615,3.739810,0.014194,0.165508,0.959666,0.165508
12,14,0.155273,0.155273,3.725615,3.723865,-0.001750,0.641168,0.139082,0.139082
12,15,0.072144,0.072144,3.725615,3.733541,0.007926,0.084840,0.922114,0.084840
12,16,0.105042,0.105042,3.725615,3.727146,0.001531,0.279555,0.806676,0.279555
12,17,0.089661,0.089661,3.725615,3.727857,0.002242,0.172462,0.833102,0.172462
12,18,0.118896,0.118896,3.725615,3.725086,-0.000529,0.378303,0.228095,0.228095
12,19,0.140137,0.140137,3.725615,3.731137,0.005522,0.525730,0.899861,0.525730
13,0,0.123779,0.123779,3.725615,3.733098,0.007483,0.415855,0.916551,0.415855
13,1,0.055664,0.055664,3.725615,3.733764,0.008149,0.023644,0.926287,0.023644
13,2,0.109375,0.109375,3.725615,3.732693,0.007078,0.311544,0.913769,0.311544
13,3,0.108948,0.108948,3.725615,3.724396,-0.001219,0.310153,0.166898,0.166898
13,4,0.190552,0.190552,3.725615,3.721436,-0.004179,0.827538,0.080668,0.080668
13,5,0.143555,0.143555,3.725615,3.725802,0.000187,0.568846,0.649513,0.568846
13,6,0.114563,0.114563,3.725615,3.726686,0.001071,0.347705,0.780250,0.347705
13,7,0.173218,0.173218,3.725615,3.763925,0.038310,0.739917,0.987483,0.739917
13,8,0.133545,0.133545,3.725615,3.724846,-0.000769,0.481224,0.200278,0.200278
13,9,0.097839,0.097839,3.725615,3.743060,0.017445,0.219750,0.970793,0.219750
13,10,0.139893,0.139893,3.725615,3.731971,0.006356,0.520167,0.908206,0.520167
13,11,0.140137,0.140137,3.725615,3.726200,0.000585,0.528512,0.727399,0.528512
13,12,0.182129,0.182129,3.725615,3.727172,0.001557,0.792768,0.808067,0.792768
13,13,0.133301,0.133301,3.725615,3.730969,0.005354,0.479833,0.895688,0.479833
13,14,0.105530,0.105530,3.725615,3.724806,-0.000809,0.282337,0.194715,0.194715
13,15,0.126343,0.126343,3.725615,3.724651,-0.000964,0.428373,0.189152,0.189152
13,16,0.084473,0.084473,3.725615,3.722167,-0.003448,0.147427,0.091794,0.091794
13,17,0.097534,0.097534,3.725615,3.727647,0.002032,0.218359,0.823366,0.218359
13,18,0.073364,0.073364,3.725615,3.724525,-0.001090,0.091794,0.179416,0.091794
13,19,0.096008,0.096008,3.725615,3.724113,-0.001502,0.204451,0.150209,0.150209
14,0,0.208862,0.208862,3.725615,3.726378,0.000763,0.862309,0.752434,0.752434
14,1,0.170288,0.170288,3.725615,3.725800,0.000185,0.720445,0.646732,0.646732
14,2,0.161133,0.161133,3.725615,3.727701,0.002086,0.671766,0.826147,0.671766
14,3,0.203003,0.203003,3.725615,3.724389,-0.001226,0.853964,0.165508,0.165508
14,4,0.145752,0.145752,3.725615,3.728778,0.003163,0.578581,0.863700,0.578581
14,5,0.213257,0.213257,3.725615,3.725015,-0.000600,0.877608,0.219750,0.219750
14,6,0.218018,0.218018,3.725615,3.723482,-0.002133,0.888734,0.126565,0.126565
14,7,0.184692,0.184692,3.725615,3.726640,0.001025,0.806676,0.774687,0.774687
14,8,0.176636,0.176636,3.725615,3.731645,0.006030,0.762170,0.905424,0.762170
14,9,0.143311,0.143311,3.725615,3.723122,-0.002493,0.563282,0.121001,0.121001
14,10,0.213989,0.213989,3.725615,3.734753,0.009138,0.878999,0.937413,0.878999
14,11,0.227783,0.227783,3.725615,3.723709,-0.001906,0.901252,0.133519,0.133519
14,12,0.187378,0.187378,3.725615,3.731015,0.005400,0.815021,0.897079,0.815021
14,13,0.208618,0.208618,3.725615,3.727832,0.002217,0.860918,0.831711,0.831711
14,14,0.171509,0.171509,3.725615,3.724683,-0.000932,0.730181,0.190542,0.190542
14,15,0.252930,0.252930,3.725615,3.727021,0.001406,0.936022,0.798331,0.798331
14,16,0.157837,0.157837,3.725615,3.726254,0.000639,0.655077,0.735744,0.655077
14,17,0.130493,0.130493,3.725615,3.724552,-0.001063,0.454798,0.180807,0.180807
14,18,0.069824,0.069824,3.725615,3.726416,0.000801,0.043115,0.753825,0.043115
14,19,0.172119,0.172119,3.725615,3.728024,0.002409,0.734353,0.838665,0.734353
15,0,0.128052,0.128052,3.725615,3.728318,0.002703,0.436718,0.852573,0.436718
15,1,0.251953,0.251953,3.725615,3.726736,0.001121,0.933241,0.783032,0.783032
15,2,0.111755,0.111755,3.725615,3.725547,-0.000068,0.333797,0.356050,0.333797
15,3,0.172974,0.172974,3.725615,3.725964,0.000349,0.738526,0.691238,0.691238
15,4,0.084656,0.084656,3.725615,3.727519,0.001904,0.148818,0.819193,0.148818
15,5,0.226318,0.226318,3.725615,3.728186,0.002571,0.898470,0.847010,0.847010
15,6,0.086548,0.086548,3.725615,3.725792,0.000177,0.158554,0.642559,0.158554
15,7,0.156982,0.156982,3.725615,3.726965,0.001350,0.650904,0.795549,0.650904
15,8,0.140503,0.140503,3.725615,3.726515,0.000900,0.532684,0.760779,0.532684
