layer,head,pattern_score,total_delta_nll,direct_delta_nll,indirect_delta_nll
9,3,0.07037399709224701,7.000000186963007e-05,0.0,7.000000186963007e-05
9,4,0.10687299817800522,-0.000645000021904707,0.0,-0.000645000021904707
9,5,0.0811770036816597,0.0004980000085197389,0.0,0.0004980000085197389
9,6,0.160521999001503,-0.00020300000323913991,0.0,-0.00020300000323913991
9,7,0.14648400247097015,0.00014099999680183828,0.0,0.00014099999680183828
9,8,0.12292499840259552,-0.0021059999708086252,0.0,-0.0021059999708086252
9,9,0.09411600232124329,0.0,0.0,0.0
9,10,0.10357700288295746,-0.0015439999988302588,0.0,-0.0015439999988302588
9,11,0.08154299855232239,-0.0047240001149475574,0.0,-0.0047240001149475574
9,12,0.14245599508285522,0.0015069999499246478,0.0,0.0015069999499246478
9,13,0.08874499797821045,0.0009159999899566174,0.0,0.0009159999899566174
9,14,0.09863299876451492,-0.0007859999896027148,0.0,-0.0007859999896027148
9,15,0.13854999840259552,0.0006699999794363976,0.0,0.0006699999794363976
9,16,0.17260700464248657,0.0008740000193938613,0.0,0.0008740000193938613
9,17,0.0998539999127388,-0.0019970000721514225,0.0,-0.0019970000721514225
9,18,0.1049799993634224,0.0004830000107176602,0.0,0.0004830000107176602
9,19,0.1163330003619194,-0.00045200000749900937,0.0,-0.00045200000749900937
10,0,0.17211900651454926,0.0030539999715983868,0.0,0.0030539999715983868
10,1,0.17858900129795074,0.01015899982303381,0.0,0.01015899982303381
10,2,0.16198700666427612,-0.00011700000322889537,0.0,-0.00011700000322889537
10,3,0.16894499957561493,-0.0004020000051241368,0.0,-0.0004020000051241368
10,4,0.17370599508285522,4.199999966658652e-05,0.0,4.199999966658652e-05
10,5,0.2819820046424866,-0.018671000376343727,0.0,-0.018671000376343727
10,6,0.12316899746656418,-0.0004560000088531524,0.0,-0.0004560000088531524
10,7,0.17456099390983582,-0.004441000055521727,0.0,-0.004441000055521727
10,8,0.24731400609016418,-0.006953999865800142,0.0,-0.006953999865800142
10,9,0.17138700187206268,0.003582000033929944,0.0,0.003582000033929944
10,10,0.1666260063648224,-0.0017219999572262168,0.0,-0.0017219999572262168
10,11,0.19506800174713135,-0.006082000210881233,0.0,-0.006082000210881233
10,12,0.09674099832773209,-0.002355000004172325,0.0,-0.002355000004172325
10,13,0.1579589992761612,-0.01312199980020523,0.0,-0.01312199980020523
10,14,0.09484899789094925,-0.003967000171542168,0.0,-0.003967000171542168
10,15,0.18456999957561493,-0.001193000003695488,0.0,-0.001193000003695488
10,16,0.13220199942588806,-0.00829899962991476,0.0,-0.00829899962991476
10,17,0.28100600838661194,0.0010649999603629112,0.0,0.0010649999603629112
10,18,0.16369600594043732,-8.900000102585182e-05,0.0,-8.900000102585182e-05
10,19,0.2512210011482239,-0.0007539999787695706,0.0,-0.0007539999787695706
11,0,0.2017820030450821,0.01004599966108799,0.0,0.01004599966108799
11,1,0.11041299998760223,0.025469999760389328,0.0,0.025469999760389328
11,2,0.3659670054912567,0.010572999715805054,0.0,0.010572999715805054
11,3,0.18127399682998657,0.045350998640060425,0.0,0.045350998640060425
11,4,0.08709699660539627,-0.0024790000170469284,0.0,-0.0024790000170469284
11,5,0.19030800461769104,-0.02729799970984459,0.0,-0.02729799970984459
11,6,0.17077599465847015,0.0173799991607666,0.0,0.0173799991607666
11,7,0.21130399405956268,0.014368999749422073,0.0,0.014368999749422073
11,8,0.2304690033197403,0.002976000076159835,0.0,0.002976000076159835
11,9,0.2722170054912567,-0.016207000240683556,0.0,-0.016207000240683556
11,10,0.15295399725437164,0.00572500005364418,0.0,0.00572500005364418
