layer,head,score,baseline_logp_target,baseline_logp_distractor,ablated_logp_target,ablated_logp_distractor,delta_target,delta_distractor
5,12,0.009321,-4.116848,-4.017983,-4.066766,-4.008662,-0.050082,0.009321
5,13,-0.033391,-4.116848,-4.017983,-4.158698,-4.051375,0.041850,-0.033391
5,14,-0.040848,-4.116848,-4.017983,-4.178864,-4.058831,0.062016,-0.040848
5,15,-0.163780,-4.116848,-4.017983,-4.233184,-4.181763,0.116336,-0.163780
5,16,0.079125,-4.116848,-4.017983,-4.004610,-3.938859,-0.112238,0.079125
5,17,0.247544,-4.116848,-4.017983,-3.872444,-3.770439,-0.244404,0.247544
5,18,0.269014,-4.116848,-4.017983,-3.734234,-3.748970,-0.382614,0.269014
5,19,-0.048981,-4.116848,-4.017983,-4.142559,-4.066965,0.025711,-0.048981
6,0,-0.217556,-4.116848,-4.017983,-4.311653,-4.235540,0.194805,-0.217556
6,1,0.091061,-4.116848,-4.017983,-3.891309,-3.926923,-0.225539,0.091061
6,2,0.106236,-4.116848,-4.017983,-3.960373,-3.911748,-0.156475,0.106236
6,3,-0.724117,-4.116848,-4.017983,-5.008507,-4.742100,0.891659,-0.724117
6,4,-0.089789,-4.116848,-4.017983,-4.244153,-4.107773,0.127305,-0.089789
6,5,0.077042,-4.116848,-4.017983,-4.071218,-3.940941,-0.045630,0.077042
6,6,-0.102248,-4.116848,-4.017983,-4.225004,-4.120231,0.108156,-0.102248
6,7,0.134783,-4.116848,-4.017983,-4.014832,-3.883201,-0.102016,0.134783
6,8,0.122367,-4.116848,-4.017983,-4.045453,-3.895616,-0.071395,0.122367
6,9,-0.106280,-4.116848,-4.017983,-4.170227,-4.124264,0.053379,-0.106280
6,10,0.129492,-4.116848,-4.017983,-4.013974,-3.888491,-0.102874,0.129492
6,11,0.464598,-4.116848,-4.017983,-3.586311,-3.553385,-0.530537,0.464598
6,12,-0.072498,-4.116848,-4.017983,-4.179231,-4.090482,0.062383,-0.072498
6,13,0.318858,-4.116848,-4.017983,-3.766798,-3.699126,-0.350050,0.318858
6,14,-0.197062,-4.116848,-4.017983,-4.309321,-4.215045,0.192473,-0.197062
6,15,0.036485,-4.116848,-4.017983,-3.948498,-3.981499,-0.168350,0.036485
6,16,0.057998,-4.116848,-4.017983,-4.071042,-3.959986,-0.045806,0.057998
6,17,0.024655,-4.116848,-4.017983,-4.100278,-3.993329,-0.016570,0.024655
