layer,head,score,baseline_logp_target,baseline_logp_distractor,ablated_logp_target,ablated_logp_distractor,delta_target,delta_distractor
26,0,-0.000375,-4.742202,-3.335934,-4.742448,-3.336309,0.000246,-0.000375
26,1,-0.000073,-4.742202,-3.335934,-4.742729,-3.336007,0.000527,-0.000073
26,2,-0.000313,-4.742202,-3.335934,-4.742480,-3.336247,0.000278,-0.000313
26,3,0.000044,-4.742202,-3.335934,-4.742274,-3.335890,0.000072,0.000044
26,4,-0.000108,-4.742202,-3.335934,-4.742066,-3.336042,-0.000135,-0.000108
26,5,0.000019,-4.742202,-3.335934,-4.742646,-3.335916,0.000444,0.000019
26,6,-0.001254,-4.742202,-3.335934,-4.742915,-3.337188,0.000713,-0.001254
26,7,0.000064,-4.742202,-3.335934,-4.742161,-3.335870,-0.000041,0.000064
26,8,0.000730,-4.742202,-3.335934,-4.742155,-3.335204,-0.000047,0.000730
26,9,-0.000331,-4.742202,-3.335934,-4.742447,-3.336265,0.000245,-0.000331
26,10,-0.000435,-4.742202,-3.335934,-4.742583,-3.336370,0.000381,-0.000435
26,11,-0.000118,-4.742202,-3.335934,-4.742530,-3.336052,0.000328,-0.000118
26,12,-0.000531,-4.742202,-3.335934,-4.742905,-3.336465,0.000703,-0.000531
26,13,-0.000445,-4.742202,-3.335934,-4.742727,-3.336379,0.000525,-0.000445
26,14,-0.000475,-4.742202,-3.335934,-4.742294,-3.336409,0.000093,-0.000475
26,15,-0.000465,-4.742202,-3.335934,-4.742599,-3.336399,0.000398,-0.000465
26,16,-0.000408,-4.742202,-3.335934,-4.742732,-3.336342,0.000530,-0.000408
26,17,-0.000336,-4.742202,-3.335934,-4.742582,-3.336270,0.000381,-0.000336
26,18,-0.000314,-4.742202,-3.335934,-4.742215,-3.336248,0.000013,-0.000314
26,19,-0.000211,-4.742202,-3.335934,-4.742578,-3.336145,0.000376,-0.000211
27,0,0.000119,-4.742202,-3.335934,-4.741988,-3.335815,-0.000214,0.000119
27,1,-0.000944,-4.742202,-3.335934,-4.742281,-3.336878,0.000080,-0.000944
27,2,-0.000199,-4.742202,-3.335934,-4.741485,-3.336133,-0.000717,-0.000199
27,3,0.000125,-4.742202,-3.335934,-4.742237,-3.335809,0.000035,0.000125
27,4,0.000237,-4.742202,-3.335934,-4.742229,-3.335697,0.000028,0.000237
27,5,-0.000221,-4.742202,-3.335934,-4.742122,-3.336155,-0.000080,-0.000221
27,6,-0.002436,-4.742202,-3.335934,-4.743892,-3.338370,0.001690,-0.002436
27,7,0.000003,-4.742202,-3.335934,-4.743105,-3.335931,0.000904,0.000003
27,8,0.000006,-4.742202,-3.335934,-4.742173,-3.335928,-0.000029,0.000006
27,9,-0.000131,-4.742202,-3.335934,-4.742399,-3.336065,0.000197,-0.000131
27,10,0.000087,-4.742202,-3.335934,-4.742079,-3.335847,-0.000123,0.000087
27,11,0.000040,-4.742202,-3.335934,-4.742326,-3.335895,0.000124,0.000040
27,12,0.000058,-4.742202,-3.335934,-4.742142,-3.335876,-0.000060,0.000058
27,13,-0.000632,-4.742202,-3.335934,-4.741987,-3.336566,-0.000215,-0.000632
27,14,0.000146,-4.742202,-3.335934,-4.742118,-3.335788,-0.000084,0.000146
27,15,0.000210,-4.742202,-3.335934,-4.742439,-3.335724,0.000237,0.000210
27,16,-0.000259,-4.742202,-3.335934,-4.742383,-3.336193,0.000181,-0.000259
27,17,-0.000131,-4.742202,-3.335934,-4.742802,-3.336066,0.000600,-0.000131
27,18,0.000457,-4.742202,-3.335934,-4.741735,-3.335477,-0.000467,0.000457
27,19,-0.000113,-4.742202,-3.335934,-4.742521,-3.336047,0.000319,-0.000113
28,0,-0.000031,-4.742202,-3.335934,-4.742517,-3.335965,0.000315,-0.000031
28,1,-0.000005,-4.742202,-3.335934,-4.742245,-3.335940,0.000043,-0.000005
28,2,0.000690,-4.742202,-3.335934,-4.741276,-3.335245,-0.000926,0.000690
28,3,-0.000136,-4.742202,-3.335934,-4.743220,-3.336070,0.001019,-0.000136
28,4,0.000707,-4.742202,-3.335934,-4.741812,-3.335227,-0.000390,0.000707
28,5,-0.000834,-4.742202,-3.335934,-4.742797,-3.336769,0.000595,-0.000834
28,6,0.000016,-4.742202,-3.335934,-4.742143,-3.335918,-0.000059,0.000016
28,7,0.000280,-4.742202,-3.335934,-4.742187,-3.335654,-0.000015,0.000280
28,8,-0.000061,-4.742202,-3.335934,-4.742321,-3.335995,0.000119,-0.000061
28,9,-0.000289,-4.742202,-3.335934,-4.742505,-3.336223,0.000303,-0.000289
28,10,-0.000065,-4.742202,-3.335934,-4.742192,-3.335999,-0.000010,-0.000065
28,11,-0.000491,-4.742202,-3.335934,-4.742578,-3.336425,0.000376,-0.000491
28,12,0.000626,-4.742202,-3.335934,-4.741951,-3.335308,-0.000251,0.000626
28,13,0.000090,-4.742202,-3.335934,-4.742008,-3.335844,-0.000194,0.000090
28,14,-0.000208,-4.742202,-3.335934,-4.742181,-3.336142,-0.000021,-0.000208
28,15,-0.000143,-4.742202,-3.335934,-4.742257,-3.336077,0.000055,-0.000143
28,16,0.000187,-4.742202,-3.335934,-4.741779,-3.335747,-0.000423,0.000187
28,17,-0.000048,-4.742202,-3.335934,-4.742254,-3.335982,0.000052,-0.000048
28,18,0.000279,-4.742202,-3.335934,-4.742629,-3.335655,0.000427,0.000279
28,19,0.000166,-4.742202,-3.335934,-4.742085,-3.335768,-0.000116,0.000166
29,0,-0.000071,-4.742202,-3.335934,-4.742314,-3.336005,0.000112,-0.000071
29,1,0.000121,-4.742202,-3.335934,-4.741911,-3.335813,-0.000290,0.000121
29,2,0.000057,-4.742202,-3.335934,-4.742209,-3.335877,0.000008,0.000057
29,3,0.000088,-4.742202,-3.335934,-4.742129,-3.335846,-0.000073,0.000088
29,4,0.000110,-4.742202,-3.335934,-4.742210,-3.335824,0.000008,0.000110
29,5,0.000217,-4.742202,-3.335934,-4.742113,-3.335717,-0.000089,0.000217
29,6,0.000121,-4.742202,-3.335934,-4.742151,-3.335813,-0.000051,0.000121
29,7,0.000051,-4.742202,-3.335934,-4.742261,-3.335883,0.000059,0.000051
29,8,0.000341,-4.742202,-3.335934,-4.742006,-3.335593,-0.000196,0.000341
29,9,0.000144,-4.742202,-3.335934,-4.742097,-3.335790,-0.000104,0.000144
29,10,0.000223,-4.742202,-3.335934,-4.742025,-3.335711,-0.000177,0.000223
29,11,0.000002,-4.742202,-3.335934,-4.742281,-3.335932,0.000079,0.000002
29,12,0.000151,-4.742202,-3.335934,-4.742158,-3.335783,-0.000044,0.000151
29,13,0.000154,-4.742202,-3.335934,-4.741961,-3.335780,-0.000240,0.000154
29,14,0.000152,-4.742202,-3.335934,-4.742137,-3.335782,-0.000065,0.000152
29,15,0.000794,-4.742202,-3.335934,-4.742427,-3.335140,0.000226,0.000794
29,16,-0.000106,-4.742202,-3.335934,-4.742014,-3.336040,-0.000187,-0.000106
29,17,0.000689,-4.742202,-3.335934,-4.741510,-3.335245,-0.000691,0.000689
29,18,0.000046,-4.742202,-3.335934,-4.742140,-3.335888,-0.000062,0.000046
29,19,0.000108,-4.742202,-3.335934,-4.742112,-3.335826,-0.000090,0.000108
30,0,0.000827,-4.742202,-3.335934,-4.741605,-3.335107,-0.000597,0.000827
30,1,0.000011,-4.742202,-3.335934,-4.742152,-3.335923,-0.000050,0.000011
30,2,0.000399,-4.742202,-3.335934,-4.741027,-3.335535,-0.001174,0.000399
30,3,0.000101,-4.742202,-3.335934,-4.742107,-3.335833,-0.000094,0.000101
30,4,-0.000137,-4.742202,-3.335934,-4.742311,-3.336071,0.000109,-0.000137
30,5,0.000212,-4.742202,-3.335934,-4.742069,-3.335722,-0.000133,0.000212
30,6,-0.000228,-4.742202,-3.335934,-4.742329,-3.336162,0.000127,-0.000228
30,7,-0.000334,-4.742202,-3.335934,-4.742298,-3.336268,0.000096,-0.000334
30,8,-0.000073,-4.742202,-3.335934,-4.742261,-3.336007,0.000059,-0.000073
30,9,-0.000244,-4.742202,-3.335934,-4.742480,-3.336178,0.000278,-0.000244
30,10,0.000119,-4.742202,-3.335934,-4.742125,-3.335815,-0.000077,0.000119
30,11,-0.002397,-4.742202,-3.335934,-4.745357,-3.338331,0.003155,-0.002397
30,12,-0.000079,-4.742202,-3.335934,-4.742538,-3.336013,0.000336,-0.000079
30,13,0.000301,-4.742202,-3.335934,-4.742181,-3.335633,-0.000021,0.000301
30,14,-0.000115,-4.742202,-3.335934,-4.742209,-3.336049,0.000008,-0.000115
30,15,-0.000404,-4.742202,-3.335934,-4.743133,-3.336339,0.000931,-0.000404
30,16,0.000095,-4.742202,-3.335934,-4.742343,-3.335839,0.000141,0.000095
30,17,0.000071,-4.742202,-3.335934,-4.741994,-3.335863,-0.000207,0.000071
30,18,-0.000074,-4.742202,-3.335934,-4.742283,-3.336008,0.000081,-0.000074
30,19,-0.000364,-4.742202,-3.335934,-4.742654,-3.336298,0.000452,-0.000364
31,0,-0.000213,-4.742202,-3.335934,-4.742442,-3.336148,0.000240,-0.000213
31,1,-0.000233,-4.742202,-3.335934,-4.742305,-3.336167,0.000103,-0.000233
31,2,-0.002027,-4.742202,-3.335934,-4.744282,-3.337961,0.002080,-0.002027
31,3,-0.000143,-4.742202,-3.335934,-4.742278,-3.336077,0.000076,-0.000143
31,4,0.000343,-4.742202,-3.335934,-4.741560,-3.335591,-0.000641,0.000343
31,5,-0.003629,-4.742202,-3.335934,-4.746108,-3.339563,0.003906,-0.003629
31,6,-0.000000,-4.742202,-3.335934,-4.742532,-3.335935,0.000330,-0.000000
31,7,-0.000368,-4.742202,-3.335934,-4.742991,-3.336302,0.000789,-0.000368
31,8,0.000067,-4.742202,-3.335934,-4.742270,-3.335867,0.000069,0.000067
31,9,-0.000205,-4.742202,-3.335934,-4.742104,-3.336139,-0.000098,-0.000205
31,10,0.000216,-4.742202,-3.335934,-4.741898,-3.335718,-0.000304,0.000216
31,11,-0.000101,-4.742202,-3.335934,-4.742680,-3.336035,0.000478,-0.000101
31,12,-0.000154,-4.742202,-3.335934,-4.742033,-3.336088,-0.000169,-0.000154
31,13,-0.001632,-4.742202,-3.335934,-4.744727,-3.337566,0.002525,-0.001632
31,14,-0.000068,-4.742202,-3.335934,-4.741944,-3.336003,-0.000257,-0.000068
31,15,0.000002,-4.742202,-3.335934,-4.742157,-3.335932,-0.000044,0.000002
31,16,-0.001379,-4.742202,-3.335934,-4.743897,-3.337313,0.001696,-0.001379
31,17,0.000341,-4.742202,-3.335934,-4.741986,-3.335593,-0.000216,0.000341
31,18,0.001958,-4.742202,-3.335934,-4.740985,-3.333976,-0.001217,0.001958
31,19,-0.000120,-4.742202,-3.335934,-4.742796,-3.336054,0.000594,-0.000120
32,0,0.001184,-4.742202,-3.335934,-4.741227,-3.334751,-0.000975,0.001184
32,1,0.000283,-4.742202,-3.335934,-4.741765,-3.335651,-0.000436,0.000283
32,2,-0.002506,-4.742202,-3.335934,-4.745251,-3.338440,0.003049,-0.002506
32,3,-0.000521,-4.742202,-3.335934,-4.741298,-3.336455,-0.000904,-0.000521
32,4,0.001241,-4.742202,-3.335934,-4.739045,-3.334693,-0.003157,0.001241
32,5,0.000930,-4.742202,-3.335934,-4.741091,-3.335004,-0.001111,0.000930
32,6,0.000201,-4.742202,-3.335934,-4.743011,-3.335733,0.000810,0.000201
32,7,-0.003589,-4.742202,-3.335934,-4.744853,-3.339523,0.002651,-0.003589
32,8,0.000483,-4.742202,-3.335934,-4.742607,-3.335452,0.000405,0.000483
32,9,0.003286,-4.742202,-3.335934,-4.740986,-3.332648,-0.001215,0.003286
32,10,0.000404,-4.742202,-3.335934,-4.741521,-3.335530,-0.000681,0.000404
32,11,0.001411,-4.742202,-3.335934,-4.741395,-3.334523,-0.000807,0.001411
32,12,0.002585,-4.742202,-3.335934,-4.742581,-3.333349,0.000380,0.002585
32,13,0.001445,-4.742202,-3.335934,-4.738350,-3.334490,-0.003852,0.001445
32,14,-0.001412,-4.742202,-3.335934,-4.745548,-3.337346,0.003346,-0.001412
32,15,-0.001427,-4.742202,-3.335934,-4.740261,-3.337361,-0.001941,-0.001427
32,16,-0.004584,-4.742202,-3.335934,-4.747123,-3.340518,0.004921,-0.004584
32,17,-0.002468,-4.742202,-3.335934,-4.746396,-3.338402,0.004194,-0.002468
32,18,-0.000592,-4.742202,-3.335934,-4.741514,-3.336526,-0.000688,-0.000592
32,19,-0.000887,-4.742202,-3.335934,-4.745407,-3.336821,0.003205,-0.000887
33,0,-0.001972,-4.742202,-3.335934,-4.742858,-3.337906,0.000656,-0.001972
33,1,-0.000463,-4.742202,-3.335934,-4.741959,-3.336397,-0.000243,-0.000463
33,2,-0.002843,-4.742202,-3.335934,-4.745308,-3.338777,0.003107,-0.002843
33,3,-0.000943,-4.742202,-3.335934,-4.741977,-3.336877,-0.000225,-0.000943
33,4,0.001016,-4.742202,-3.335934,-4.740874,-3.334918,-0.001328,0.001016
33,5,0.000609,-4.742202,-3.335934,-4.741457,-3.335325,-0.000745,0.000609
33,6,-0.003186,-4.742202,-3.335934,-4.744402,-3.339120,0.002200,-0.003186
33,7,-0.000639,-4.742202,-3.335934,-4.742309,-3.336573,0.000107,-0.000639
33,8,-0.001355,-4.742202,-3.335934,-4.743276,-3.337289,0.001074,-0.001355
33,9,-0.000252,-4.742202,-3.335934,-4.742627,-3.336186,0.000425,-0.000252
33,10,-0.000999,-4.742202,-3.335934,-4.742288,-3.336934,0.000086,-0.000999
33,11,-0.000366,-4.742202,-3.335934,-4.742590,-3.336300,0.000389,-0.000366
33,12,0.001220,-4.742202,-3.335934,-4.742187,-3.334714,-0.000015,0.001220
33,13,-0.000374,-4.742202,-3.335934,-4.742127,-3.336308,-0.000074,-0.000374
33,14,-0.000818,-4.742202,-3.335934,-4.743423,-3.336752,0.001221,-0.000818
33,15,0.000655,-4.742202,-3.335934,-4.741846,-3.335279,-0.000356,0.000655
33,16,0.000142,-4.742202,-3.335934,-4.742447,-3.335792,0.000246,0.000142
33,17,-0.000137,-4.742202,-3.335934,-4.741766,-3.336071,-0.000436,-0.000137
33,18,-0.001750,-4.742202,-3.335934,-4.744047,-3.337684,0.001845,-0.001750
33,19,-0.001107,-4.742202,-3.335934,-4.743692,-3.337041,0.001491,-0.001107
34,0,-0.000049,-4.742202,-3.335934,-4.742729,-3.335983,0.000527,-0.000049
34,1,-0.008601,-4.742202,-3.335934,-4.752549,-3.344535,0.010347,-0.008601
34,2,0.003476,-4.742202,-3.335934,-4.740101,-3.332458,-0.002101,0.003476
34,3,0.011013,-4.742202,-3.335934,-4.731544,-3.324921,-0.010658,0.011013
34,4,0.001320,-4.742202,-3.335934,-4.742458,-3.334614,0.000257,0.001320
34,5,0.002207,-4.742202,-3.335934,-4.743581,-3.333727,0.001379,0.002207
34,6,-0.003090,-4.742202,-3.335934,-4.746884,-3.339024,0.004682,-0.003090
34,7,-0.000563,-4.742202,-3.335934,-4.743392,-3.336497,0.001190,-0.000563
34,8,0.001560,-4.742202,-3.335934,-4.743114,-3.334374,0.000913,0.001560
34,9,0.000996,-4.742202,-3.335934,-4.742620,-3.334938,0.000418,0.000996
34,10,-0.001185,-4.742202,-3.335934,-4.747168,-3.337119,0.004966,-0.001185
34,11,0.000167,-4.742202,-3.335934,-4.743054,-3.335767,0.000852,0.000167
34,12,0.000739,-4.742202,-3.335934,-4.741610,-3.335196,-0.000592,0.000739
34,13,0.001932,-4.742202,-3.335934,-4.743098,-3.334002,0.000896,0.001932
34,14,-0.001713,-4.742202,-3.335934,-4.744550,-3.337647,0.002348,-0.001713
34,15,0.003210,-4.742202,-3.335934,-4.742580,-3.332725,0.000378,0.003210
34,16,0.001989,-4.742202,-3.335934,-4.744269,-3.333945,0.002068,0.001989
34,17,0.000001,-4.742202,-3.335934,-4.742261,-3.335933,0.000059,0.000001
34,18,0.003169,-4.742202,-3.335934,-4.745470,-3.332765,0.003268,0.003169
34,19,-0.001363,-4.742202,-3.335934,-4.744254,-3.337297,0.002052,-0.001363
35,0,-0.000615,-4.742202,-3.335934,-4.742854,-3.336550,0.000652,-0.000615
35,1,0.012354,-4.742202,-3.335934,-4.734556,-3.323580,-0.007646,0.012354
35,2,0.001060,-4.742202,-3.335934,-4.741609,-3.334874,-0.000593,0.001060
35,3,0.004440,-4.742202,-3.335934,-4.736769,-3.331494,-0.005433,0.004440
35,4,0.000526,-4.742202,-3.335934,-4.742564,-3.335408,0.000362,0.000526
35,5,0.001777,-4.742202,-3.335934,-4.742090,-3.334157,-0.000112,0.001777
35,6,0.002308,-4.742202,-3.335934,-4.742682,-3.333626,0.000480,0.002308
35,7,-0.001288,-4.742202,-3.335934,-4.745973,-3.337223,0.003771,-0.001288
35,8,-0.003161,-4.742202,-3.335934,-4.745225,-3.339095,0.003024,-0.003161
35,9,0.002161,-4.742202,-3.335934,-4.742167,-3.333773,-0.000034,0.002161
35,10,0.015315,-4.742202,-3.335934,-4.729243,-3.320620,-0.012959,0.015315
35,11,0.004627,-4.742202,-3.335934,-4.740720,-3.331307,-0.001482,0.004627
35,12,-0.000982,-4.742202,-3.335934,-4.743711,-3.336916,0.001510,-0.000982
35,13,0.002228,-4.742202,-3.335934,-4.741240,-3.333706,-0.000962,0.002228
35,14,-0.000464,-4.742202,-3.335934,-4.740531,-3.336399,-0.001671,-0.000464
35,15,0.006983,-4.742202,-3.335934,-4.736393,-3.328952,-0.005809,0.006983
35,16,0.005110,-4.742202,-3.335934,-4.739925,-3.330824,-0.002277,0.005110
35,17,0.003983,-4.742202,-3.335934,-4.740923,-3.331951,-0.001279,0.003983
35,18,-0.001527,-4.742202,-3.335934,-4.743039,-3.337461,0.000837,-0.001527
35,19,0.001795,-4.742202,-3.335934,-4.738205,-3.334139,-0.003997,0.001795
