layer,head,score,pattern_score,ablation_baseline_nll,ablation_nll,ablation_delta_nll,pattern_pct,ablation_pct,combined_pct
4,13,0.253906,0.253906,3.857038,3.860739,0.003700,0.926287,0.863700,0.863700
4,14,0.173340,0.173340,3.857038,3.855243,-0.001795,0.742698,0.182197,0.182197
4,15,0.124695,0.124695,3.857038,3.853749,-0.003289,0.386648,0.137691,0.137691
4,16,0.120789,0.120789,3.857038,3.860611,0.003573,0.364395,0.856745,0.364395
4,17,0.152100,0.152100,3.857038,3.859812,0.002773,0.616134,0.834492,0.616134
4,18,0.145386,0.145386,3.857038,3.855267,-0.001771,0.567455,0.184979,0.184979
4,19,0.207275,0.207275,3.857038,3.862887,0.005849,0.848401,0.901252,0.848401
5,0,0.243408,0.243408,3.857038,3.850482,-0.006557,0.917942,0.072323,0.072323
5,1,0.251221,0.251221,3.857038,3.867832,0.010793,0.924896,0.945758,0.924896
5,2,0.219604,0.219604,3.857038,3.856201,-0.000837,0.877608,0.243394,0.243394
5,3,0.292725,0.292725,3.857038,3.860514,0.003476,0.963839,0.852573,0.852573
5,4,0.196411,0.196411,3.857038,3.866773,0.009734,0.827538,0.938804,0.827538
5,5,0.066833,0.066833,3.857038,3.858968,0.001930,0.050070,0.796940,0.050070
5,6,0.164185,0.164185,3.857038,3.850003,-0.007035,0.696801,0.065369,0.065369
5,7,0.097168,0.097168,3.857038,3.854878,-0.002161,0.203060,0.166898,0.166898
5,8,0.105835,0.105835,3.857038,3.851357,-0.005681,0.265647,0.094576,0.094576
5,9,0.133667,0.133667,3.857038,3.859725,0.002687,0.472879,0.827538,0.472879
5,10,0.245361,0.245361,3.857038,3.840310,-0.016728,0.919332,0.019471,0.019471
5,11,0.318115,0.318115,3.857038,3.842124,-0.014915,0.970793,0.027816,0.027816
5,12,0.224365,0.224365,3.857038,3.852590,-0.004448,0.887344,0.111266,0.111266
5,13,0.241577,0.241577,3.857038,3.848056,-0.008983,0.916551,0.052851,0.052851
5,14,0.223022,0.223022,3.857038,3.856918,-0.000120,0.883171,0.378303,0.378303
5,15,0.143677,0.143677,3.857038,3.862557,0.005519,0.554937,0.897079,0.554937
5,16,0.088501,0.088501,3.857038,3.859508,0.002470,0.161335,0.817802,0.161335
5,17,0.205078,0.205078,3.857038,3.850702,-0.006337,0.842837,0.076495,0.076495
5,18,0.236572,0.236572,3.857038,3.865016,0.007977,0.905424,0.923505,0.905424
5,19,0.183228,0.183228,3.857038,3.846359,-0.010679,0.771905,0.041725,0.041725
6,0,0.261963,0.261963,3.857038,3.850852,-0.006186,0.934631,0.083449,0.083449
6,1,0.489258,0.489258,3.857038,3.882377,0.025338,0.993046,0.973574,0.973574
6,2,0.099182,0.099182,3.857038,3.850637,-0.006402,0.219750,0.075104,0.075104
6,3,0.435303,0.435303,3.857038,3.858263,0.001224,0.984701,0.757997,0.757997
6,4,0.734375,0.734375,3.857038,3.866719,0.009680,0.995828,0.937413,0.937413
6,5,0.123962,0.123962,3.857038,3.850092,-0.006946,0.383866,0.068150,0.068150
6,6,0.163940,0.163940,3.857038,3.867757,0.010718,0.695410,0.944367,0.695410
6,7,0.272217,0.272217,3.857038,3.859095,0.002056,0.947149,0.802503,0.802503
6,8,0.532715,0.532715,3.857038,3.855597,-0.001441,0.994437,0.198887,0.198887
6,9,0.379150,0.379150,3.857038,3.851424,-0.005614,0.976356,0.097357,0.097357
6,10,0.081116,0.081116,3.857038,3.888555,0.031516,0.119611,0.977747,0.119611
6,11,0.120117,0.120117,3.857038,3.848410,-0.008628,0.357441,0.054242,0.054242
6,12,0.170044,0.170044,3.857038,3.853733,-0.003306,0.726008,0.134910,0.134910
6,13,0.262451,0.262451,3.857038,3.845060,-0.011979,0.936022,0.034771,0.034771
6,14,0.185913,0.185913,3.857038,3.849976,-0.007063,0.780250,0.063978,0.063978
6,15,0.176270,0.176270,3.857038,3.856354,-0.000684,0.756606,0.258693,0.258693
6,16,0.447510,0.447510,3.857038,3.841496,-0.015543,0.987483,0.023644,0.023644
6,17,0.165527,0.165527,3.857038,3.864269,0.007230,0.706537,0.915160,0.706537
6,18,0.407227,0.407227,3.857038,3.888793,0.031755,0.979138,0.979138,0.979138
6,19,0.233398,0.233398,3.857038,3.862268,0.005229,0.894298,0.892907,0.892907
7,0,0.207031,0.207031,3.857038,3.870572,0.013534,0.847010,0.959666,0.847010
7,1,0.842773,0.842773,3.857038,3.871430,0.014392,0.998609,0.961057,0.961057
7,2,0.347412,0.347412,3.857038,3.860149,0.003110,0.974965,0.844228,0.844228
7,3,0.781250,0.781250,3.857038,3.834277,-0.022761,0.997218,0.008345,0.008345
7,4,0.485107,0.485107,3.857038,3.834380,-0.022658,0.991655,0.009736,0.009736
7,5,0.115356,0.115356,3.857038,3.853720,-0.003318,0.331015,0.133519,0.133519
7,6,0.238281,0.238281,3.857038,3.856932,-0.000107,0.909597,0.389430,0.389430
7,7,0.140747,0.140747,3.857038,3.896007,0.038969,0.525730,0.984701,0.525730
7,8,0.190674,0.190674,3.857038,3.875295,0.018256,0.798331,0.965230,0.798331
7,9,0.288086,0.288086,3.857038,3.857439,0.000401,0.959666,0.675939,0.675939
7,10,0.161499,0.161499,3.857038,3.851136,-0.005902,0.685675,0.089013,0.089013
7,11,0.383301,0.383301,3.857038,3.853374,-0.003665,0.977747,0.127955,0.127955
7,12,0.154541,0.154541,3.857038,3.859205,0.002166,0.636996,0.806676,0.636996
7,13,0.328613,0.328613,3.857038,3.868450,0.011411,0.972184,0.951321,0.951321
7,14,0.997070,0.997070,3.857038,3.949181,0.092143,1.000000,0.997218,0.997218
7,15,0.468506,0.468506,3.857038,3.836580,-0.020458,0.990264,0.012517,0.012517
7,16,0.283691,0.283691,3.857038,3.853850,-0.003188,0.954103,0.140473,0.140473
7,17,0.292969,0.292969,3.857038,3.861849,0.004811,0.965230,0.885953,0.885953
7,18,0.222046,0.222046,3.857038,3.810822,-0.046216,0.881780,0.001391,0.001391
7,19,0.346924,0.346924,3.857038,3.838718,-0.018320,0.973574,0.015299,0.015299
8,0,0.175659,0.175659,3.857038,3.864830,0.007792,0.755216,0.922114,0.755216
8,1,0.126709,0.126709,3.857038,3.852034,-0.005005,0.400556,0.104312,0.104312
8,2,0.097839,0.097839,3.857038,3.867599,0.010561,0.208623,0.942976,0.208623
8,3,0.137451,0.137451,3.857038,3.859125,0.002086,0.499305,0.803894,0.499305
8,4,0.217651,0.217651,3.857038,3.787444,-0.069594,0.872045,0.000000,0.000000
8,5,0.076904,0.076904,3.857038,3.845939,-0.011099,0.100139,0.040334,0.040334
8,6,0.307373,0.307373,3.857038,3.843357,-0.013682,0.968011,0.030598,0.030598
8,7,0.131226,0.131226,3.857038,3.847046,-0.009993,0.446453,0.050070,0.050070
8,8,0.075684,0.075684,3.857038,3.852328,-0.004710,0.093185,0.105702,0.093185
8,9,0.213989,0.213989,3.857038,3.849831,-0.007208,0.867872,0.061196,0.061196
8,10,0.149658,0.149658,3.857038,3.846581,-0.010458,0.593880,0.044506,0.044506
8,11,0.208252,0.208252,3.857038,3.901276,0.044237,0.849791,0.988873,0.849791
8,12,0.161377,0.161377,3.857038,3.854035,-0.003004,0.684284,0.143255,0.143255
8,13,0.445312,0.445312,3.857038,3.836843,-0.020195,0.986092,0.013908,0.013908
8,14,0.416748,0.416748,3.857038,4.036420,0.179382,0.981919,1.000000,0.981919
8,15,0.150391,0.150391,3.857038,3.865213,0.008174,0.600834,0.924896,0.600834
8,16,0.067688,0.067688,3.857038,3.844737,-0.012301,0.055633,0.033380,0.033380
8,17,0.149414,0.149414,3.857038,3.847004,-0.010034,0.592490,0.048679,0.048679
8,18,0.150391,0.150391,3.857038,3.871926,0.014888,0.599444,0.962448,0.599444
8,19,0.172974,0.172974,3.857038,3.847935,-0.009103,0.739917,0.051460,0.051460
9,0,0.089966,0.089966,3.857038,3.854939,-0.002100,0.169680,0.171071,0.169680
9,1,0.089539,0.089539,3.857038,3.857541,0.000502,0.165508,0.689847,0.165508
9,2,0.159302,0.159302,3.857038,3.861642,0.004604,0.667594,0.877608,0.667594
9,3,0.160522,0.160522,3.857038,3.867038,0.009999,0.677330,0.940195,0.677330
9,4,0.127319,0.127319,3.857038,3.855608,-0.001430,0.406120,0.200278,0.200278
9,5,0.150024,0.150024,3.857038,3.856698,-0.000340,0.596662,0.314325,0.314325
9,6,0.278076,0.278076,3.857038,3.864138,0.007100,0.951321,0.913769,0.913769
9,7,0.073975,0.073975,3.857038,3.856809,-0.000229,0.084840,0.340751,0.084840
9,8,0.076355,0.076355,3.857038,3.855963,-0.001075,0.097357,0.219750,0.097357
9,9,0.130005,0.130005,3.857038,3.861644,0.004605,0.439499,0.878999,0.439499
9,10,0.169922,0.169922,3.857038,3.853940,-0.003098,0.723227,0.141864,0.141864
9,11,0.083130,0.083130,3.857038,3.857429,0.000391,0.127955,0.674548,0.127955
9,12,0.223755,0.223755,3.857038,3.861323,0.004285,0.884562,0.872045,0.872045
9,13,0.155884,0.155884,3.857038,3.863559,0.006520,0.646732,0.909597,0.646732
9,14,0.080322,0.080322,3.857038,3.856678,-0.000360,0.118220,0.308762,0.118220
9,15,0.078491,0.078491,3.857038,3.855251,-0.001787,0.105702,0.183588,0.105702
9,16,0.085754,0.085754,3.857038,3.854121,-0.002918,0.144645,0.148818,0.144645
9,17,0.176880,0.176880,3.857038,3.859007,0.001968,0.757997,0.799722,0.757997
9,18,0.115356,0.115356,3.857038,3.854867,-0.002171,0.332406,0.164117,0.164117
9,19,0.161255,0.161255,3.857038,3.859994,0.002955,0.682893,0.840056,0.682893
10,0,0.086304,0.086304,3.857038,3.854147,-0.002891,0.146036,0.150209,0.146036
10,1,0.083374,0.083374,3.857038,3.867919,0.010881,0.130737,0.947149,0.130737
10,2,0.114197,0.114197,3.857038,3.865499,0.008460,0.322670,0.926287,0.322670
10,3,0.114258,0.114258,3.857038,3.859735,0.002696,0.324061,0.830320,0.324061
10,4,0.142578,0.142578,3.857038,3.856577,-0.000462,0.542420,0.293463,0.293463
10,5,0.082764,0.082764,3.857038,3.852950,-0.004088,0.126565,0.118220,0.118220
10,6,0.103149,0.103149,3.857038,3.852935,-0.004103,0.247566,0.116829,0.116829
10,7,0.081482,0.081482,3.857038,3.857372,0.000333,0.121001,0.664812,0.121001
10,8,0.191040,0.191040,3.857038,3.859875,0.002837,0.803894,0.837274,0.803894
10,9,0.079285,0.079285,3.857038,3.855821,-0.001218,0.112656,0.212796,0.112656
10,10,0.194580,0.194580,3.857038,3.857502,0.000464,0.817802,0.681502,0.681502
10,11,0.090149,0.090149,3.857038,3.854922,-0.002116,0.171071,0.169680,0.169680
10,12,0.142822,0.142822,3.857038,3.857308,0.000270,0.543811,0.645341,0.543811
10,13,0.112183,0.112183,3.857038,3.851213,-0.005825,0.311544,0.093185,0.093185
10,14,0.102417,0.102417,3.857038,3.851403,-0.005635,0.237830,0.095967,0.095967
10,15,0.107483,0.107483,3.857038,3.856999,-0.000040,0.280946,0.435327,0.280946
10,16,0.109619,0.109619,3.857038,3.856406,-0.000633,0.299026,0.265647,0.265647
10,17,0.141602,0.141602,3.857038,3.868021,0.010983,0.532684,0.948540,0.532684
10,18,0.120911,0.120911,3.857038,3.861586,0.004548,0.365786,0.876217,0.365786
10,19,0.075439,0.075439,3.857038,3.853152,-0.003887,0.091794,0.119611,0.091794
11,0,0.144653,0.144653,3.857038,3.859218,0.002180,0.560501,0.808067,0.560501
11,1,0.121765,0.121765,3.857038,3.905634,0.048595,0.371349,0.993046,0.371349
11,2,0.411377,0.411377,3.857038,3.839238,-0.017800,0.980529,0.016690,0.016690
11,3,0.125732,0.125732,3.857038,3.892437,0.035399,0.392211,0.983310,0.392211
11,4,0.105835,0.105835,3.857038,3.864810,0.007771,0.264256,0.920723,0.264256
11,5,0.119995,0.119995,3.857038,3.853661,-0.003377,0.356050,0.132128,0.132128
11,6,0.262695,0.262695,3.857038,3.862329,0.005291,0.937413,0.894298,0.894298
11,7,0.189453,0.189453,3.857038,3.885830,0.028792,0.795549,0.974965,0.795549
11,8,0.182861,0.182861,3.857038,3.846488,-0.010550,0.770515,0.043115,0.043115
11,9,0.273682,0.273682,3.857038,3.916075,0.059037,0.948540,0.995828,0.948540
11,10,0.259521,0.259521,3.857038,3.835554,-0.021484,0.931850,0.011127,0.011127
11,11,0.291016,0.291016,3.857038,3.850944,-0.006095,0.962448,0.086231,0.086231
11,12,0.103333,0.103333,3.857038,3.850247,-0.006791,0.250348,0.070932,0.070932
11,13,0.260010,0.260010,3.857038,3.833388,-0.023651,0.933241,0.005563,0.005563
11,14,0.153320,0.153320,3.857038,3.863265,0.006227,0.632823,0.905424,0.632823
11,15,0.169556,0.169556,3.857038,3.854054,-0.002984,0.721836,0.146036,0.146036
11,16,0.143311,0.143311,3.857038,3.866162,0.009124,0.552156,0.936022,0.552156
11,17,0.133789,0.133789,3.857038,3.845899,-0.011139,0.474270,0.038943,0.038943
11,18,0.270508,0.270508,3.857038,3.858339,0.001300,0.945758,0.766342,0.766342
11,19,0.458984,0.458984,3.857038,3.861735,0.004697,0.988873,0.883171,0.883171
12,0,0.153076,0.153076,3.857038,3.859428,0.002389,0.630042,0.815021,0.630042
12,1,0.157471,0.157471,3.857038,3.860254,0.003215,0.656467,0.848401,0.656467
12,2,0.157349,0.157349,3.857038,3.855950,-0.001089,0.653686,0.218359,0.218359
12,3,0.263184,0.263184,3.857038,3.851023,-0.006016,0.938804,0.087622,0.087622
12,4,0.158936,0.158936,3.857038,3.858832,0.001793,0.662031,0.791377,0.662031
12,5,0.211426,0.211426,3.857038,3.851175,-0.005864,0.859527,0.091794,0.091794
12,6,0.110901,0.110901,3.857038,3.853224,-0.003814,0.305981,0.122392,0.122392
12,7,0.140015,0.140015,3.857038,3.956444,0.099405,0.520167,0.998609,0.520167
12,8,0.132812,0.132812,3.857038,3.858231,0.001193,0.463143,0.756606,0.463143
12,9,0.144775,0.144775,3.857038,3.861723,0.004685,0.563282,0.881780,0.563282
12,10,0.136353,0.136353,3.857038,3.858605,0.001567,0.493741,0.780250,0.493741
12,11,0.081970,0.081970,3.857038,3.886388,0.029350,0.123783,0.976356,0.123783
12,12,0.239258,0.239258,3.857038,3.851566,-0.005473,0.912378,0.098748,0.098748
12,13,0.131958,0.131958,3.857038,3.875898,0.018860,0.454798,0.966620,0.454798
12,14,0.143677,0.143677,3.857038,3.859607,0.002569,0.556328,0.820584,0.556328
12,15,0.254395,0.254395,3.857038,3.859235,0.002197,0.927677,0.809458,0.809458
12,16,0.234741,0.234741,3.857038,3.863374,0.006335,0.901252,0.908206,0.901252
12,17,0.123718,0.123718,3.857038,3.862188,0.005150,0.382476,0.890125,0.382476
12,18,0.132324,0.132324,3.857038,3.849876,-0.007163,0.457580,0.062587,0.062587
12,19,0.209961,0.209961,3.857038,3.860157,0.003118,0.856745,0.845619,0.845619
13,0,0.161743,0.161743,3.857038,3.855386,-0.001652,0.687065,0.190542,0.190542
13,1,0.155029,0.155029,3.857038,3.850075,-0.006963,0.641168,0.066759,0.066759
13,2,0.179199,0.179199,3.857038,3.863641,0.006603,0.766342,0.910987,0.766342
13,3,0.209229,0.209229,3.857038,3.854892,-0.002147,0.855355,0.168289,0.168289
13,4,0.163696,0.163696,3.857038,3.855124,-0.001915,0.692629,0.176634,0.176634
13,5,0.177979,0.177979,3.857038,3.862764,0.005726,0.764951,0.899861,0.764951
13,6,0.248047,0.248047,3.857038,3.844089,-0.012949,0.922114,0.031989,0.031989
13,7,0.139771,0.139771,3.857038,3.856298,-0.000741,0.517385,0.250348,0.250348
13,8,0.200439,0.200439,3.857038,3.857717,0.000678,0.835883,0.714882,0.714882
13,9,0.127441,0.127441,3.857038,3.855683,-0.001356,0.407510,0.203060,0.203060
13,10,0.284668,0.284668,3.857038,3.841559,-0.015479,0.955494,0.025035,0.025035
13,11,0.130005,0.130005,3.857038,3.858796,0.001757,0.436718,0.789986,0.436718
13,12,0.294434,0.294434,3.857038,3.845565,-0.011473,0.966620,0.037552,0.037552
13,13,0.160156,0.160156,3.857038,3.848423,-0.008616,0.671766,0.055633,0.055633
13,14,0.145264,0.145264,3.857038,3.852844,-0.004194,0.566064,0.114047,0.114047
13,15,0.164673,0.164673,3.857038,3.855186,-0.001853,0.698192,0.179416,0.179416
13,16,0.219727,0.219727,3.857038,3.845207,-0.011831,0.878999,0.036161,0.036161
13,17,0.133057,0.133057,3.857038,3.860808,0.003769,0.467316,0.865090,0.467316
13,18,0.158203,0.158203,3.857038,3.857261,0.000222,0.659249,0.632823,0.632823
13,19,0.143066,0.143066,3.857038,3.857893,0.000855,0.549374,0.731572,0.549374
14,0,0.165405,0.165405,3.857038,3.857183,0.000144,0.703755,0.611961,0.611961
14,1,0.124878,0.124878,3.857038,3.916068,0.059029,0.389430,0.994437,0.389430
14,2,0.085266,0.085266,3.857038,3.862496,0.005458,0.139082,0.895688,0.139082
14,3,0.152588,0.152588,3.857038,3.857917,0.000879,0.623088,0.735744,0.623088
14,4,0.117371,0.117371,3.857038,3.868929,0.011890,0.344923,0.954103,0.344923
14,5,0.258789,0.258789,3.857038,3.862262,0.005223,0.930459,0.891516,0.891516
14,6,0.120239,0.120239,3.857038,3.861022,0.003983,0.358832,0.867872,0.358832
14,7,0.126831,0.126831,3.857038,3.889704,0.032665,0.401947,0.981919,0.401947
14,8,0.170288,0.170288,3.857038,3.857564,0.000526,0.728790,0.694019,0.694019
14,9,0.133179,0.133179,3.857038,3.903926,0.046888,0.468707,0.990264,0.468707
