layer,head,score,pattern_score,ablation_baseline_nll,ablation_nll,ablation_delta_nll,pattern_pct,ablation_pct,combined_pct
14,16,0.081238,0.081238,0.860877,0.860475,-0.000401,0.919332,0.215577,0.215577
14,17,0.024307,0.024307,0.860877,0.862348,0.001471,0.399166,0.706537,0.399166
14,18,0.030502,0.030502,0.860877,0.863657,0.002780,0.509040,0.745480,0.509040
14,19,0.065247,0.065247,0.860877,0.856533,-0.004344,0.878999,0.121001,0.121001
15,0,0.025162,0.025162,0.860877,0.866088,0.005211,0.428373,0.789986,0.428373
15,1,0.041138,0.041138,0.860877,0.859968,-0.000909,0.639777,0.186370,0.186370
15,2,0.035858,0.035858,0.860877,0.859497,-0.001380,0.574409,0.162726,0.162726
15,3,0.032654,0.032654,0.860877,0.864050,0.003173,0.534075,0.757997,0.534075
15,4,0.054077,0.054077,0.860877,0.863926,0.003049,0.830320,0.749652,0.749652
15,5,0.046234,0.046234,0.860877,0.850279,-0.010598,0.748261,0.077886,0.077886
15,6,0.038696,0.038696,0.860877,0.860738,-0.000139,0.606398,0.268428,0.268428
15,7,0.041138,0.041138,0.860877,0.859559,-0.001318,0.641168,0.171071,0.171071
15,8,0.036926,0.036926,0.860877,0.853375,-0.007502,0.585535,0.095967,0.095967
15,9,0.024902,0.024902,0.860877,0.869376,0.008499,0.424200,0.821975,0.424200
15,10,0.042267,0.042267,0.860877,0.862193,0.001316,0.684284,0.696801,0.684284
15,11,0.004833,0.004833,0.860877,0.864371,0.003495,0.184979,0.769124,0.184979
15,12,0.062683,0.062683,0.860877,0.876812,0.015935,0.869263,0.867872,0.867872
15,13,0.002668,0.002668,0.860877,0.865045,0.004169,0.154381,0.774687,0.154381
15,14,0.045563,0.045563,0.860877,0.862193,0.001316,0.731572,0.698192,0.698192
15,15,0.031525,0.031525,0.860877,0.861933,0.001056,0.520167,0.680111,0.520167
15,16,0.020218,0.020218,0.860877,0.859517,-0.001360,0.335188,0.166898,0.166898
15,17,0.027542,0.027542,0.860877,0.863957,0.003080,0.460362,0.752434,0.460362
15,18,0.028610,0.028610,0.860877,0.868509,0.007632,0.477051,0.817802,0.477051
15,19,0.018219,0.018219,0.860877,0.867258,0.006381,0.305981,0.808067,0.305981
16,0,0.077087,0.077087,0.860877,0.863858,0.002981,0.908206,0.746871,0.746871
16,1,0.036072,0.036072,0.860877,0.862960,0.002083,0.575800,0.724618,0.575800
16,2,0.047577,0.047577,0.860877,0.861038,0.000161,0.770515,0.499305,0.499305
16,3,0.056732,0.056732,0.860877,0.863598,0.002721,0.848401,0.744089,0.744089
16,4,0.036194,0.036194,0.860877,0.859742,-0.001135,0.579972,0.176634,0.176634
16,5,0.010712,0.010712,0.860877,0.861228,0.000351,0.246175,0.579972,0.246175
16,6,0.067139,0.067139,0.860877,0.864892,0.004015,0.887344,0.773296,0.773296
16,7,0.013405,0.013405,0.860877,0.861732,0.000855,0.264256,0.663421,0.264256
16,8,0.053009,0.053009,0.860877,0.859573,-0.001304,0.819193,0.172462,0.172462
16,9,0.042969,0.042969,0.860877,0.870929,0.010052,0.699583,0.830320,0.699583
16,10,0.046692,0.046692,0.860877,0.862753,0.001876,0.751043,0.721836,0.721836
16,11,0.035675,0.035675,0.860877,0.862320,0.001443,0.567455,0.705146,0.567455
16,12,0.049011,0.049011,0.860877,0.863093,0.002216,0.788595,0.728790,0.728790
16,13,0.053680,0.053680,0.860877,0.856575,-0.004302,0.827538,0.122392,0.122392
16,14,0.059113,0.059113,0.860877,0.865882,0.005005,0.856745,0.788595,0.788595
16,15,0.024887,0.024887,0.860877,0.864218,0.003341,0.422809,0.766342,0.422809
16,16,0.053131,0.053131,0.860877,0.863882,0.003005,0.820584,0.748261,0.748261
16,17,0.055328,0.055328,0.860877,0.862748,0.001871,0.840056,0.720445,0.720445
16,18,0.054962,0.054962,0.860877,0.862384,0.001507,0.835883,0.709319,0.709319
16,19,0.036682,0.036682,0.860877,0.860197,-0.000680,0.584145,0.194715,0.194715
17,0,0.026199,0.026199,0.860877,0.864069,0.003193,0.447844,0.759388,0.447844
17,1,0.009949,0.009949,0.860877,0.860307,-0.000570,0.240612,0.200278,0.200278
17,2,0.032257,0.032257,0.860877,0.862218,0.001341,0.529903,0.700974,0.529903
17,3,0.034149,0.034149,0.860877,0.859953,-0.000924,0.546592,0.183588,0.183588
17,4,0.022690,0.022690,0.860877,0.862440,0.001563,0.369958,0.710709,0.369958
17,5,0.023788,0.023788,0.860877,0.862195,0.001318,0.385257,0.699583,0.385257
17,6,0.076843,0.076843,0.860877,0.861983,0.001106,0.906815,0.682893,0.682893
17,7,0.059723,0.059723,0.860877,0.863057,0.002180,0.859527,0.727399,0.727399
17,8,0.022522,0.022522,0.860877,0.861627,0.000750,0.365786,0.650904,0.365786
17,9,0.020340,0.020340,0.860877,0.863333,0.002456,0.339360,0.734353,0.339360
17,10,0.045776,0.045776,0.860877,0.861769,0.000892,0.739917,0.666203,0.666203
17,11,0.049347,0.049347,0.860877,0.860714,-0.000163,0.791377,0.253129,0.253129
17,12,0.045288,0.045288,0.860877,0.860789,-0.000088,0.728790,0.283727,0.283727
17,13,0.042969,0.042969,0.860877,0.859822,-0.001055,0.698192,0.179416,0.179416
17,14,0.094788,0.094788,0.860877,0.860319,-0.000558,0.942976,0.204451,0.204451
17,15,0.044006,0.044006,0.860877,0.861116,0.000239,0.713491,0.554937,0.554937
17,16,0.048126,0.048126,0.860877,0.862678,0.001801,0.780250,0.717663,0.717663
17,17,0.032837,0.032837,0.860877,0.861189,0.000312,0.536857,0.573018,0.536857
17,18,0.016434,0.016434,0.860877,0.861064,0.000187,0.283727,0.515994,0.283727
17,19,0.011574,0.011574,0.860877,0.862482,0.001605,0.251739,0.712100,0.251739
18,0,0.042694,0.042694,0.860877,0.861318,0.000441,0.694019,0.598053,0.598053
18,1,0.038055,0.038055,0.860877,0.862039,0.001162,0.599444,0.689847,0.599444
18,2,0.000014,0.000014,0.860877,0.860704,-0.000173,0.038943,0.248957,0.038943
18,3,0.008659,0.008659,0.860877,0.861676,0.000799,0.219750,0.655077,0.219750
18,4,0.001713,0.001713,0.860877,0.861293,0.000416,0.143255,0.592490,0.143255
18,5,0.041748,0.041748,0.860877,0.860818,-0.000059,0.673157,0.305981,0.305981
18,6,0.038177,0.038177,0.860877,0.860643,-0.000234,0.603616,0.235049,0.235049
18,7,0.056427,0.056427,0.860877,0.861408,0.000531,0.845619,0.611961,0.611961
18,8,0.014366,0.014366,0.860877,0.862376,0.001499,0.271210,0.707928,0.271210
18,9,0.027054,0.027054,0.860877,0.861052,0.000175,0.453407,0.509040,0.453407
18,10,0.048157,0.048157,0.860877,0.859536,-0.001341,0.781641,0.169680,0.169680
18,11,0.013809,0.013809,0.860877,0.860671,-0.000206,0.268428,0.239221,0.239221
18,12,0.044983,0.044983,0.860877,0.861717,0.000840,0.721836,0.662031,0.662031
18,13,0.041473,0.041473,0.860877,0.860474,-0.000403,0.648122,0.214186,0.214186
18,14,0.037994,0.037994,0.860877,0.860611,-0.000266,0.598053,0.230876,0.230876
18,15,0.032654,0.032654,0.860877,0.860774,-0.000103,0.535466,0.276773,0.276773
18,16,0.038116,0.038116,0.860877,0.861099,0.000223,0.600834,0.539638,0.539638
18,17,0.005623,0.005623,0.860877,0.862632,0.001755,0.197497,0.716273,0.197497
18,18,0.023941,0.023941,0.860877,0.860947,0.000071,0.388039,0.445063,0.388039
18,19,0.037781,0.037781,0.860877,0.860057,-0.000820,0.596662,0.189152,0.189152
19,0,0.000003,0.000003,0.860877,0.865760,0.004883,0.027816,0.785814,0.027816
19,1,0.000000,0.000000,0.860877,0.864156,0.003279,0.008345,0.762170,0.008345
19,2,0.041656,0.041656,0.860877,0.861181,0.000305,0.657858,0.571627,0.571627
19,3,0.041473,0.041473,0.860877,0.883718,0.022841,0.646732,0.884562,0.646732
19,4,0.000176,0.000176,0.860877,0.863433,0.002556,0.075104,0.737135,0.075104
19,5,0.041687,0.041687,0.860877,0.862012,0.001135,0.663421,0.687065,0.663421
19,6,0.042114,0.042114,0.860877,0.862522,0.001645,0.680111,0.713491,0.680111
19,7,0.041656,0.041656,0.860877,0.862559,0.001683,0.656467,0.714882,0.656467
19,8,0.041656,0.041656,0.860877,0.861798,0.000921,0.659249,0.668985,0.659249
19,9,0.041656,0.041656,0.860877,0.862716,0.001839,0.653686,0.719054,0.653686
19,10,0.041779,0.041779,0.860877,0.861936,0.001059,0.675939,0.681502,0.675939
19,11,0.055725,0.055725,0.860877,0.863121,0.002244,0.841446,0.730181,0.730181
19,12,0.029770,0.029770,0.860877,0.863151,0.002274,0.500695,0.731572,0.500695
19,13,0.042877,0.042877,0.860877,0.861915,0.001038,0.695410,0.678720,0.678720
19,14,0.000000,0.000000,0.860877,0.863529,0.002652,0.005563,0.741307,0.005563
19,15,0.046265,0.046265,0.860877,0.887419,0.026542,0.749652,0.895688,0.749652
19,16,0.043427,0.043427,0.860877,0.863586,0.002709,0.705146,0.742698,0.705146
19,17,0.080444,0.080444,0.860877,0.864362,0.003485,0.916551,0.767733,0.767733
19,18,0.041656,0.041656,0.860877,0.864039,0.003162,0.660640,0.755216,0.660640
19,19,0.035217,0.035217,0.860877,0.867460,0.006583,0.560501,0.810848,0.560501
20,0,0.000309,0.000309,0.860877,0.860889,0.000012,0.087622,0.375522,0.087622
20,1,0.043732,0.043732,0.860877,0.860840,-0.000037,0.710709,0.321280,0.321280
20,2,0.041016,0.041016,0.860877,0.860897,0.000020,0.636996,0.394993,0.394993
20,3,0.041534,0.041534,0.860877,0.860890,0.000013,0.650904,0.376912,0.376912
20,4,0.000034,0.000034,0.860877,0.860869,-0.000008,0.048679,0.344923,0.048679
20,5,0.041229,0.041229,0.860877,0.860993,0.000116,0.642559,0.472879,0.472879
20,6,0.033295,0.033295,0.860877,0.860950,0.000073,0.538248,0.446453,0.446453
20,7,0.007133,0.007133,0.860877,0.860898,0.000021,0.208623,0.397775,0.208623
20,8,0.042572,0.042572,0.860877,0.860931,0.000054,0.691238,0.436718,0.436718
20,9,0.041595,0.041595,0.860877,0.860989,0.000112,0.652295,0.471488,0.471488
20,10,0.000000,0.000000,0.860877,0.860762,-0.000115,0.015299,0.275382,0.015299
20,11,0.041748,0.041748,0.860877,0.860679,-0.000198,0.674548,0.240612,0.240612
20,12,0.000250,0.000250,0.860877,0.860907,0.000031,0.083449,0.418637,0.083449
20,13,0.041656,0.041656,0.860877,0.861000,0.000123,0.662031,0.474270,0.474270
20,14,0.041687,0.041687,0.860877,0.860960,0.000083,0.664812,0.454798,0.454798
20,15,0.039062,0.039062,0.860877,0.860826,-0.000051,0.614743,0.312935,0.312935
20,16,0.066040,0.066040,0.860877,0.859683,-0.001194,0.881780,0.175243,0.175243
20,17,0.002678,0.002678,0.860877,0.860801,-0.000076,0.157163,0.294854,0.157163
20,18,0.040405,0.040405,0.860877,0.860839,-0.000038,0.627260,0.319889,0.319889
20,19,0.003080,0.003080,0.860877,0.860927,0.000050,0.162726,0.433936,0.162726
21,0,0.041443,0.041443,0.860877,0.861167,0.000290,0.643950,0.567455,0.567455
21,1,0.008949,0.008949,0.860877,0.860630,-0.000247,0.222531,0.233658,0.222531
21,2,0.034973,0.034973,0.860877,0.860981,0.000104,0.557719,0.465925,0.465925
21,3,0.045746,0.045746,0.860877,0.860957,0.000080,0.737135,0.452017,0.452017
21,4,0.049500,0.049500,0.860877,0.861086,0.000209,0.794159,0.532684,0.532684
21,5,0.008736,0.008736,0.860877,0.860853,-0.000024,0.221140,0.328234,0.221140
21,6,0.000409,0.000409,0.860877,0.860879,0.000002,0.093185,0.358832,0.093185
21,7,0.000018,0.000018,0.860877,0.861038,0.000161,0.041725,0.497914,0.041725
21,8,0.037231,0.037231,0.860877,0.860315,-0.000562,0.586926,0.203060,0.203060
21,9,0.042084,0.042084,0.860877,0.861271,0.000394,0.678720,0.588317,0.588317
21,10,0.042877,0.042877,0.860877,0.860731,-0.000146,0.696801,0.264256,0.264256
21,11,0.079346,0.079346,0.860877,0.860156,-0.000720,0.910987,0.191933,0.191933
21,12,0.037567,0.037567,0.860877,0.859479,-0.001398,0.592490,0.161335,0.161335
21,13,0.009827,0.009827,0.860877,0.860864,-0.000013,0.239221,0.337969,0.239221
21,14,0.000000,0.000000,0.860877,0.861026,0.000150,0.002782,0.489569,0.002782
21,15,0.000841,0.000841,0.860877,0.860797,-0.000080,0.127955,0.290682,0.127955
21,16,0.001690,0.001690,0.860877,0.860955,0.000078,0.141864,0.450626,0.141864
21,17,0.053772,0.053772,0.860877,0.861251,0.000374,0.828929,0.582754,0.582754
21,18,0.041656,0.041656,0.860877,0.861020,0.000143,0.655077,0.484006,0.484006
21,19,0.047577,0.047577,0.860877,0.861442,0.000565,0.771905,0.617524,0.617524
22,0,0.023499,0.023499,0.860877,0.860811,-0.000066,0.381085,0.303199,0.303199
22,1,0.000001,0.000001,0.860877,0.860655,-0.000222,0.023644,0.237830,0.023644
22,2,0.043457,0.043457,0.860877,0.860628,-0.000249,0.707928,0.232267,0.232267
22,3,0.028198,0.028198,0.860877,0.860783,-0.000094,0.470097,0.280946,0.280946
22,4,0.028275,0.028275,0.860877,0.860680,-0.000197,0.471488,0.242003,0.242003
22,5,0.047791,0.047791,0.860877,0.861071,0.000194,0.776078,0.524339,0.524339
22,6,0.013756,0.013756,0.860877,0.861063,0.000186,0.267038,0.514604,0.267038
22,7,0.000000,0.000000,0.860877,0.860722,-0.000155,0.011127,0.258693,0.011127
22,8,0.016220,0.016220,0.860877,0.860844,-0.000032,0.279555,0.325452,0.279555
22,9,0.028519,0.028519,0.860877,0.860702,-0.000175,0.475661,0.247566,0.247566
22,10,0.005688,0.005688,0.860877,0.860518,-0.000359,0.198887,0.221140,0.198887
22,11,0.038818,0.038818,0.860877,0.860838,-0.000039,0.610570,0.318498,0.318498
22,12,0.025879,0.025879,0.860877,0.860903,0.000026,0.442281,0.411683,0.411683
22,13,0.040710,0.040710,0.860877,0.860820,-0.000057,0.634214,0.310153,0.310153
22,14,0.002903,0.002903,0.860877,0.860840,-0.000037,0.161335,0.322670,0.161335
22,15,0.024643,0.024643,0.860877,0.860791,-0.000086,0.411683,0.286509,0.286509
22,16,0.018997,0.018997,0.860877,0.860717,-0.000160,0.317107,0.255911,0.255911
22,17,0.001449,0.001449,0.860877,0.860423,-0.000454,0.137691,0.211405,0.137691
22,18,0.000018,0.000018,0.860877,0.860723,-0.000154,0.040334,0.260083,0.040334
22,19,0.012367,0.012367,0.860877,0.860748,-0.000129,0.255911,0.272601,0.255911
23,0,0.042236,0.042236,0.860877,0.861541,0.000664,0.682893,0.636996,0.636996
23,1,0.003706,0.003706,0.860877,0.861271,0.000394,0.168289,0.589708,0.168289
23,2,0.000492,0.000492,0.860877,0.861843,0.000966,0.098748,0.673157,0.098748
23,3,0.045624,0.045624,0.860877,0.861534,0.000657,0.734353,0.635605,0.635605
23,4,0.030960,0.030960,0.860877,0.861049,0.000172,0.513213,0.506259,0.506259
23,5,0.049500,0.049500,0.860877,0.861003,0.000126,0.792768,0.477051,0.477051
23,6,0.039307,0.039307,0.860877,0.861572,0.000696,0.616134,0.641168,0.616134
23,7,0.035309,0.035309,0.860877,0.862030,0.001153,0.561891,0.688456,0.561891
23,8,0.041748,0.041748,0.860877,0.860947,0.000070,0.670376,0.443672,0.443672
23,9,0.045349,0.045349,0.860877,0.861090,0.000213,0.730181,0.534075,0.534075
23,10,0.047119,0.047119,0.860877,0.859440,-0.001437,0.759388,0.159944,0.159944
23,11,0.046082,0.046082,0.860877,0.861680,0.000803,0.744089,0.656467,0.656467
23,12,0.053314,0.053314,0.860877,0.861503,0.000626,0.824757,0.634214,0.634214
23,13,0.045837,0.045837,0.860877,0.861424,0.000547,0.741307,0.614743,0.614743
23,14,0.046112,0.046112,0.860877,0.860593,-0.000284,0.745480,0.228095,0.228095
23,15,0.003780,0.003780,0.860877,0.860443,-0.000434,0.171071,0.212796,0.171071
23,16,0.036224,0.036224,0.860877,0.860038,-0.000839,0.581363,0.187761,0.187761
23,17,0.047455,0.047455,0.860877,0.861330,0.000453,0.766342,0.602225,0.602225
23,18,0.042542,0.042542,0.860877,0.861338,0.000461,0.689847,0.605007,0.605007
23,19,0.055298,0.055298,0.860877,0.862309,0.001432,0.838665,0.703755,0.703755
24,0,0.001621,0.001621,0.860877,0.861076,0.000199,0.139082,0.531293,0.139082
24,1,0.043274,0.043274,0.860877,0.861016,0.000139,0.700974,0.481224,0.481224
24,2,0.007195,0.007195,0.860877,0.861168,0.000291,0.210014,0.568846,0.210014
24,3,0.050568,0.050568,0.860877,0.861001,0.000124,0.801113,0.475661,0.475661
24,4,0.067200,0.067200,0.860877,0.860724,-0.000153,0.888734,0.261474,0.261474
24,5,0.045746,0.045746,0.860877,0.861116,0.000239,0.738526,0.556328,0.556328
24,6,0.005562,0.005562,0.860877,0.860988,0.000112,0.196106,0.470097,0.196106
24,7,0.036163,0.036163,0.860877,0.861046,0.000170,0.578581,0.503477,0.503477
24,8,0.041687,0.041687,0.860877,0.860805,-0.000072,0.666203,0.299026,0.299026
24,9,0.045135,0.045135,0.860877,0.860985,0.000108,0.724618,0.467316,0.467316
24,10,0.050873,0.050873,0.860877,0.861124,0.000247,0.808067,0.559110,0.559110
24,11,0.050690,0.050690,0.860877,0.860709,-0.000168,0.803894,0.250348,0.250348
24,12,0.062256,0.062256,0.860877,0.860879,0.000003,0.865090,0.361613,0.361613
24,13,0.018585,0.018585,0.860877,0.860810,-0.000067,0.310153,0.301808,0.301808
24,14,0.016434,0.016434,0.860877,0.860315,-0.000562,0.285118,0.201669,0.201669
24,15,0.047211,0.047211,0.860877,0.860878,0.000002,0.762170,0.357441,0.357441
24,16,0.041748,0.041748,0.860877,0.860922,0.000045,0.671766,0.426982,0.426982
24,17,0.047546,0.047546,0.860877,0.861053,0.000176,0.769124,0.510431,0.510431
24,18,0.000467,0.000467,0.860877,0.860568,-0.000309,0.097357,0.223922,0.097357
24,19,0.046722,0.046722,0.860877,0.860716,-0.000161,0.752434,0.254520,0.254520
25,0,0.023056,0.023056,0.860877,0.860745,-0.000131,0.374131,0.269819,0.269819
25,1,0.020096,0.020096,0.860877,0.858965,-0.001912,0.332406,0.150209,0.150209
25,2,0.026230,0.026230,0.860877,0.861427,0.000550,0.449235,0.616134,0.449235
25,3,0.029831,0.029831,0.860877,0.861161,0.000284,0.502086,0.564673,0.502086
25,4,0.052887,0.052887,0.860877,0.861106,0.000229,0.817802,0.542420,0.542420
25,5,0.035492,0.035492,0.860877,0.861787,0.000910,0.563282,0.667594,0.563282
25,6,0.029633,0.029633,0.860877,0.861114,0.000237,0.497914,0.549374,0.497914
25,7,0.054626,0.054626,0.860877,0.862086,0.001209,0.833102,0.691238,0.691238
25,8,0.057159,0.057159,0.860877,0.861009,0.000132,0.849791,0.478442,0.478442
25,9,0.009346,0.009346,0.860877,0.861343,0.000466,0.230876,0.606398,0.230876
25,10,0.043365,0.043365,0.860877,0.860680,-0.000197,0.703755,0.243394,0.243394
25,11,0.062347,0.062347,0.860877,0.861027,0.000150,0.866481,0.490960,0.490960
25,12,0.017715,0.017715,0.860877,0.860212,-0.000665,0.300417,0.197497,0.197497
25,13,0.045135,0.045135,0.860877,0.860600,-0.000277,0.726008,0.229485,0.229485
25,14,0.036133,0.036133,0.860877,0.859910,-0.000967,0.577191,0.180807,0.180807
25,15,0.009644,0.009644,0.860877,0.859499,-0.001378,0.237830,0.164117,0.164117
25,16,0.057281,0.057281,0.860877,0.860127,-0.000750,0.851182,0.190542,0.190542
25,17,0.056641,0.056641,0.860877,0.861899,0.001022,0.847010,0.675939,0.675939
25,18,0.029205,0.029205,0.860877,0.863949,0.003073,0.489569,0.751043,0.489569
25,19,0.017761,0.017761,0.860877,0.855718,-0.005159,0.301808,0.111266,0.111266
26,0,0.045654,0.045654,0.860877,0.860903,0.000026,0.735744,0.413074,0.413074
26,1,0.017136,0.017136,0.860877,0.861023,0.000147,0.294854,0.485396,0.294854
26,2,0.047150,0.047150,0.860877,0.860902,0.000025,0.760779,0.406120,0.406120
26,3,0.047699,0.047699,0.860877,0.860954,0.000077,0.773296,0.449235,0.449235
26,4,0.044098,0.044098,0.860877,0.860960,0.000083,0.716273,0.456189,0.456189
26,5,0.045074,0.045074,0.860877,0.860923,0.000046,0.723227,0.428373,0.428373
26,6,0.046936,0.046936,0.860877,0.861100,0.000223,0.757997,0.541029,0.541029
26,7,0.044647,0.044647,0.860877,0.860926,0.000049,0.720445,0.431154,0.431154
26,8,0.029053,0.029053,0.860877,0.860788,-0.000089,0.485396,0.282337,0.282337
26,9,0.005516,0.005516,0.860877,0.860917,0.000040,0.193324,0.425591,0.193324
26,10,0.046204,0.046204,0.860877,0.860914,0.000037,0.746871,0.422809,0.422809
26,11,0.045593,0.045593,0.860877,0.860904,0.000027,0.732962,0.414465,0.414465
26,12,0.043427,0.043427,0.860877,0.860964,0.000087,0.706537,0.458971,0.458971
26,13,0.045227,0.045227,0.860877,0.861058,0.000181,0.727399,0.513213,0.513213
26,14,0.046844,0.046844,0.860877,0.860939,0.000062,0.756606,0.440890,0.440890
26,15,0.004395,0.004395,0.860877,0.861147,0.000270,0.178025,0.561891,0.178025
26,16,0.048340,0.048340,0.860877,0.860907,0.000030,0.784423,0.415855,0.415855
26,17,0.005196,0.005196,0.860877,0.860875,-0.000002,0.189152,0.351878,0.189152
26,18,0.004349,0.004349,0.860877,0.860881,0.000004,0.176634,0.364395,0.176634
26,19,0.047424,0.047424,0.860877,0.860885,0.000008,0.764951,0.371349,0.371349
27,0,0.040619,0.040619,0.860877,0.860884,0.000007,0.630042,0.369958,0.369958
27,1,0.041718,0.041718,0.860877,0.860733,-0.000144,0.668985,0.265647,0.265647
27,2,0.009109,0.009109,0.860877,0.860790,-0.000087,0.226704,0.285118,0.226704
27,3,0.011520,0.011520,0.860877,0.860654,-0.000223,0.250348,0.236439,0.236439
27,4,0.000002,0.000002,0.860877,0.860874,-0.000003,0.025035,0.347705,0.025035
27,5,0.029297,0.029297,0.860877,0.860823,-0.000054,0.492350,0.311544,0.311544
27,6,0.038147,0.038147,0.860877,0.860802,-0.000075,0.602225,0.296245,0.296245
27,7,0.038727,0.038727,0.860877,0.860892,0.000015,0.607789,0.383866,0.383866
27,8,0.034912,0.034912,0.860877,0.860861,-0.000016,0.554937,0.335188,0.335188
27,9,0.048767,0.048767,0.860877,0.860820,-0.000057,0.787204,0.308762,0.308762
27,10,0.039337,0.039337,0.860877,0.860879,0.000002,0.617524,0.360223,0.360223
27,11,0.028427,0.028427,0.860877,0.860820,-0.000057,0.474270,0.307371,0.307371
27,12,0.000049,0.000049,0.860877,0.860801,-0.000076,0.055633,0.293463,0.055633
27,13,0.033539,0.033539,0.860877,0.860835,-0.000042,0.541029,0.317107,0.317107
27,14,0.038666,0.038666,0.860877,0.860782,-0.000095,0.605007,0.279555,0.279555
27,15,0.040375,0.040375,0.860877,0.860840,-0.000037,0.625869,0.324061,0.324061
27,16,0.003952,0.003952,0.860877,0.860861,-0.000016,0.173853,0.333797,0.173853
27,17,0.041840,0.041840,0.860877,0.860893,0.000016,0.677330,0.386648,0.386648
27,18,0.008987,0.008987,0.860877,0.860865,-0.000012,0.223922,0.340751,0.223922
27,19,0.041534,0.041534,0.860877,0.860801,-0.000076,0.649513,0.292072,0.292072
28,0,0.002193,0.002193,0.860877,0.860900,0.000023,0.150209,0.403338,0.150209
28,1,0.009216,0.009216,0.860877,0.860899,0.000022,0.229485,0.401947,0.229485
28,2,0.016891,0.016891,0.860877,0.860891,0.000014,0.293463,0.379694,0.293463
28,3,0.001640,0.001640,0.860877,0.860942,0.000065,0.140473,0.442281,0.140473
28,4,0.000669,0.000669,0.860877,0.860917,0.000040,0.114047,0.424200,0.114047
28,5,0.000160,0.000160,0.860877,0.860897,0.000020,0.070932,0.393602,0.070932
28,6,0.037354,0.037354,0.860877,0.860911,0.000035,0.589708,0.421419,0.421419
28,7,0.000041,0.000041,0.860877,0.860893,0.000017,0.052851,0.388039,0.052851
28,8,0.014267,0.014267,0.860877,0.860875,-0.000002,0.269819,0.350487,0.269819
28,9,0.032074,0.032074,0.860877,0.860907,0.000030,0.527121,0.417246,0.417246
28,10,0.006142,0.006142,0.860877,0.860888,0.000011,0.203060,0.372740,0.203060
28,11,0.000674,0.000674,0.860877,0.860926,0.000049,0.115438,0.432545,0.115438
28,12,0.006828,0.006828,0.860877,0.860931,0.000054,0.207232,0.435327,0.207232
28,13,0.016647,0.016647,0.860877,0.860889,0.000012,0.289291,0.374131,0.289291
28,14,0.026855,0.026855,0.860877,0.860899,0.000022,0.452017,0.400556,0.400556
28,15,0.037262,0.037262,0.860877,0.860901,0.000024,0.588317,0.404729,0.404729
28,16,0.000511,0.000511,0.860877,0.860896,0.000019,0.101530,0.390821,0.101530
28,17,0.006596,0.006596,0.860877,0.860939,0.000062,0.205841,0.439499,0.205841
28,18,0.000030,0.000030,0.860877,0.860899,0.000022,0.047288,0.399166,0.047288
28,19,0.000532,0.000532,0.860877,0.860897,0.000021,0.104312,0.396384,0.104312
29,0,0.018204,0.018204,0.860877,0.862231,0.001354,0.304590,0.702364,0.304590
29,1,0.000034,0.000034,0.860877,0.861114,0.000237,0.050070,0.547983,0.050070
29,2,0.031067,0.031067,0.860877,0.861549,0.000672,0.515994,0.638387,0.515994
29,3,0.034485,0.034485,0.860877,0.861482,0.000605,0.547983,0.628651,0.547983
29,4,0.019974,0.019974,0.860877,0.861700,0.000823,0.331015,0.657858,0.331015
29,5,0.002506,0.002506,0.860877,0.861115,0.000238,0.152990,0.552156,0.152990
29,6,0.016083,0.016083,0.860877,0.861453,0.000576,0.276773,0.620306,0.276773
29,7,0.000000,0.000000,0.860877,0.861198,0.000322,0.016690,0.574409,0.016690
29,8,0.021179,0.021179,0.860877,0.861851,0.000974,0.351878,0.674548,0.351878
29,9,0.001015,0.001015,0.860877,0.861047,0.000170,0.133519,0.504868,0.133519
29,10,0.027359,0.027359,0.860877,0.861595,0.000718,0.457580,0.643950,0.457580
29,11,0.000164,0.000164,0.860877,0.861056,0.000179,0.072323,0.511822,0.072323
29,12,0.000001,0.000001,0.860877,0.861322,0.000445,0.020862,0.599444,0.020862
29,13,0.003588,0.003588,0.860877,0.861255,0.000378,0.165508,0.585535,0.165508
29,14,0.019363,0.019363,0.860877,0.861630,0.000753,0.324061,0.652295,0.324061
29,15,0.040527,0.040527,0.860877,0.861459,0.000582,0.628651,0.623088,0.623088
29,16,0.000002,0.000002,0.860877,0.861069,0.000192,0.026426,0.522949,0.026426
29,17,0.000000,0.000000,0.860877,0.861478,0.000601,0.004172,0.625869,0.004172
29,18,0.000685,0.000685,0.860877,0.861135,0.000259,0.119611,0.560501,0.119611
29,19,0.000647,0.000647,0.860877,0.861272,0.000395,0.111266,0.591099,0.111266
30,0,0.021469,0.021469,0.860877,0.860866,-0.000011,0.354659,0.342142,0.342142
30,1,0.047546,0.047546,0.860877,0.860896,0.000019,0.767733,0.392211,0.392211
30,2,0.058411,0.058411,0.860877,0.860890,0.000013,0.853964,0.378303,0.378303
30,3,0.019196,0.019196,0.860877,0.860884,0.000007,0.322670,0.368567,0.322670
30,4,0.065735,0.065735,0.860877,0.860902,0.000026,0.880389,0.407510,0.407510
30,5,0.025711,0.025711,0.860877,0.860903,0.000026,0.439499,0.410292,0.410292
30,6,0.037659,0.037659,0.860877,0.860903,0.000026,0.595271,0.408901,0.408901
30,7,0.064819,0.064819,0.860877,0.860951,0.000074,0.874826,0.447844,0.447844
30,8,0.042694,0.042694,0.860877,0.860936,0.000059,0.692629,0.438108,0.438108
30,9,0.016785,0.016785,0.860877,0.860858,-0.000019,0.292072,0.331015,0.292072
